cell_id,archetype_id,survey_fold,sensitivity_f,replicate,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
uk__GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001__f050,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,uk,0.5,3,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
uk__GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001__f100,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,uk,1.0,1,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
uk__GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001__f100,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,uk,1.0,2,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
uk__GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001__f100,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,uk,1.0,3,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f000,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,433452.7570771275,4.199,False,False,False,7cd2ad7fc0680bab5ce9c5e95d30cd0d45bfbe624b7c1918ae85fd8d4910710c,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f000,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,433452.7570771275,4.067,False,False,False,567393945c4912a8d3aab4d0effd613f621e45dcbacaadc72798024b5a41e472,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f000,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,433452.7570771275,4.091,False,False,False,4615ef2ad2b628a5e4981597686d8a9d15076e4b11412b6a699b3913d80575b5,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f015,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,433347.314318405,3.947,False,False,False,f76dac2fe6184227b12dad6d5b9aac7abbed5f8ead30dd30b393bbeda7a6bf11,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f015,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,433347.314318405,4.169,False,False,False,aa74e70aa18f87eefa703cde065454f34b26d4cee8b08f8d2a25bba52bcdd180,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f015,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,433347.314318405,4.064,False,False,False,3a94718afd6dc13ba261dbe1592e6bd8c9ced534ff363633b46d33e48463810e,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f030,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,433252.1658912537,4.07,False,False,False,2c406d108572b7e207c0b2ccd3d828ff20cb8ed159b759d3ddb185b0a73a5792,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f030,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,433252.1658912537,4.042,False,False,False,36e03c004028191dda8216e75825188e0d32ec2df5d7fd72dd08545379923bcb,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f030,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,433252.1658912537,4.004,False,False,False,fa17e4c6c8036a476bfbfdb63365af004effae4f6adf8aeda3a0406fa7ed89e2,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f050,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,433140.81512082176,3.98,False,False,False,c4d1ccc426510c8c2d388fbe2acb29859d407b2b1ce664be8e632c5a4836f7ce,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f050,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,433140.81512082176,4.041,False,False,False,ca31b6197238a94e7e17a5ccd10981599595c40c36c7532a8e812071d55804eb,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f050,GB.ENG.AB.04.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,433140.81512082176,4.125,False,False,False,94d75801e5f83aae930bb5a278f86928083eff9aa66f1653a1cdd50c3f0a6d3c,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f100,GB.ENG.AB.04.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,28,0,89797.19053931667,5.043,False,True,False,9bd7217695ba11740cf06d2e41e15b5093932722c30557dce6ee47a4dd4dc9b9,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f100,GB.ENG.AB.04.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,432915.0504708593,4.057,False,False,False,1b47a9879275f271efb3d272845917c93b1da2f6f2c9ab8d7e5012ca1ea9b7e8,
uk__GB.ENG.AB.04.Gen.ReEx.001.001__f100,GB.ENG.AB.04.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,432915.0504708593,4.206,False,False,False,5b5c2c989a9fa4d255de8ed218c13afe02b2f1f68d3a925157f04f34ce20ac70,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f000,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,182846.79105148962,4.092,False,False,False,4edcdc0bc7dea3b607cee1ff7f81ba8e4ff74ac2c70217761a6afd61cb66b46e,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f000,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,182846.79105148962,4.033,False,False,False,4a37f5def3584c891491abaf5a8410bfd870778dcdac06d45807f84407b117d0,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f000,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,182846.79105148962,4.073,False,False,False,dfbb23678f31de805417836155ab968b66dc1a1e9dabbecdff4296b45007ad7d,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f015,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,182812.52516586694,4.091,False,False,False,058ae150f737dc8f613d6d9b58002351f2f72d454dc42a724ccfd9fff078efdf,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f015,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,182812.52516586694,4.085,False,False,False,3adafc42090a5a424dd7db547e8fa3266af4680e2f947a4a6200a20470bf73f0,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f015,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,182812.52516586694,4.157,False,False,False,91713024595dbf6a0cdc2c5a655f9c4cbb749f38a029380d26a4c942fb33d50e,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f030,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,182800.0586284427,4.392,False,False,False,0610da0ddae5dd5b7e38b7da052c8172fee08005dad5df48e6543df33629e43d,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f030,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,182800.0586284427,4.288,False,False,False,ec4d21e689057513cf7183eb76305ac53d3ccbb331abb1615ca1159495c29a49,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f030,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,182800.0586284427,4.174,False,False,False,81d5f05cc13479deaaeb1297f7975092fb95cc27f8632634a5a0b9939efc1120,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f050,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,182815.2599370705,4.124,False,False,False,cf90033bdce1b78c49e326bc4c39d38dc7fc65811fa31fd8cdd732d32d7a66bf,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f050,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,182815.2599370705,4.193,False,False,False,254a3649ce90d405519a3a18f5cd3ccf0ec9b7e112f1b35bd189f1ea843e12f9,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f050,GB.ENG.AB.07.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,182815.2599370705,4.23,False,False,False,a323de383df29a226744bdd537aa1443f14c5d64855bf115c614c06977cf0f17,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f100,GB.ENG.AB.07.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,183011.94178256433,4.391,False,False,False,06c4527e93d5d1f653fe14b4b7870deb6387ab6f13eb89da542f7c7892e0e5c5,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f100,GB.ENG.AB.07.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,183011.94178256433,4.369,False,False,False,c60656fa882042a2c94ca1591cee282deb7d16220157e56b279a00623bccb61e,
uk__GB.ENG.AB.07.Gen.ReEx.001.001__f100,GB.ENG.AB.07.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,183011.94178256433,4.718,False,False,False,836f78ea17e791a2cfb43f55d45f20d84e0330e0c278da51892c4fc23829b9ce,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f000,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,62758.92130167764,4.27,False,False,False,7086daccb5cc0671b7ff6f4599a4da2be24bfbc7fc996d0b5940afcc91fa7fba,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f000,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,62758.92130167764,4.242,False,False,False,e29fc2e0e2d8522f631d3980c6adc225b2ad0a9eb4b3c5ed5d3ae1fdf2981b21,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f000,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,62758.92130167764,4.304,False,False,False,2781e96c0a275194a42c2a729d014f6d36426f4c5235e7faceffcad8e9758486,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f015,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,62707.70889149942,4.19,False,False,False,f267548e8252d7ff43b63ae27a2eaf740d9df03f54af00d8922188d086ab47b9,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f015,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,62707.70889149942,4.283,False,False,False,6a12c48fced5c9b2b0a8359f6ecbd95da2ce75b8fec44834cb89d0f8ca37c41d,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f015,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,62707.70889149942,4.263,False,False,False,6db4d0f3e2ab2929aef35cd0905d55df50983b4f9a33d922fc29dc8f68eb09ed,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f030,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,62666.95100113877,4.265,False,False,False,e5044a4a964ada285248d6bb775e995a568c0268e356297c99e86f0f5df16696,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f030,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,62666.95100113877,4.199,False,False,False,a6ca26f62751ed29c065a14627d013e49ce0f5c181550424148a90e1876034ce,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f030,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,62666.95100113877,4.365,False,False,False,ff5daf82d5b6250fea9cdee5f6eaf894804205b6ef739d926791d30345e38671,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f050,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,62628.69568480155,4.188,False,False,False,cce480518d2d55492d29ea3b9f81c7f38360533cda773d7585f0fd8b932203f7,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f050,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,62628.69568480155,4.345,False,False,False,cb3928656053f9df859c8677593d5c78517e0668ef400fbc5c3d38ca663bf474,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f050,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,62628.69568480155,4.433,False,False,False,76618c610476ddc07aef5f1bc413fcd789d365fa91639f365a53008a3b39e18a,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f100,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,62628.88591178987,4.191,False,False,False,b36a145eeecfa0050d3aef56d02ce0eb29691f8ef8457b3713ea48c520d60de8,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f100,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,62628.88591178987,4.197,False,False,False,2534fe1f394611fff6dc793e6f0ac1c1e61ab88430639241cc2af1b171621cfb,
uk__GB.ENG.MFH.01.Gen.ReEx.001.001__f100,GB.ENG.MFH.01.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,62628.88591178987,4.227,False,False,False,fea3c80d002234f11a8e772ea92ec4d8ea2f2ceaf8c6932cf71687149ab60bd0,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f000,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,76623.27199506588,4.259,False,False,False,a807d3cdd67674e937e991118fa9c6ca7ef7f6abe30fab93f20cbbde8528cc1d,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f000,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,76623.27199506588,4.11,False,False,False,971647b9c699c1485f4724978dd76c8842d7cc483bd12927ea7a4d2d2199e073,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f000,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,76623.27199506588,4.181,False,False,False,ac149546fd098affb3c77ecc62d5d0fc06a012b94437d7f4b0a8b56777995dde,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f015,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,76586.99265695593,4.041,False,False,False,51caff2e1eb10e632148da584c0385227ea242f986dba9479691c86b7c28a752,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f015,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,76586.99265695593,4.1,False,False,False,a1b2b8cc25558cc4d5a4ce6ba747b42a123a009a4d640b8a100a682cb973bd6d,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f015,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,76586.99265695593,4.21,False,False,False,7efc26c17393723299129ccdaab6108bd18ed9361f88bbe78079e17300bfe5a5,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f030,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,76559.5791540972,4.107,False,False,False,c4dcb03357937f819f484a5604f40be4079e7ccfba159ef71ebea55b9452b470,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f030,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,76559.5791540972,4.161,False,False,False,6fc53c1a90b20c3f2488ffabab034922c5b6021d208014199030f4f7fbef286f,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f030,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,76559.5791540972,4.042,False,False,False,abaf7375bd8fcc1b691a0d372b36567ab9616c3051ac452974540d0164d0a731,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f050,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,76536.20590876075,4.325,False,False,False,7fb3a5871ce7aece96501859b54911a02342aa32f1772d6a88e1402480f40cd9,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f050,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,76536.20590876075,4.167,False,False,False,00ce19b89ae616e38292c4dcdb95ab5f84ad7f9fb1c3a95bae19b664d6565f93,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f050,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,76536.20590876075,4.191,False,False,False,3a3ca6b558ce4474191f869a9765cddfd92c9be4df942d08bf0016902ebb93a3,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f100,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,76544.08753018823,4.154,False,False,False,4dfdd508f6a357bcf108b73ab91d98bf2b1d4f9b3d6037a4d2a4ed1625d08327,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f100,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,76544.08753018823,4.097,False,False,False,01224c52b3e3854ba153865fabf1faa3036d9de5b1846d6846f658f243b184b4,
uk__GB.ENG.MFH.02.Gen.ReEx.001.001__f100,GB.ENG.MFH.02.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,76544.08753018823,4.091,False,False,False,a173eb7a5818ba16d51ac0323873ea15cfc8d1c3e3147d78b42135d89024bbe8,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f000,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,72393.47054949056,4.035,False,False,False,ced6e995fe7f89b0cb1b4cca985b3cf5686586546cbb914346baeb7e14b8992f,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f000,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,72393.47054949056,4.122,False,False,False,18becaef65c940b32d866ed7c3827708203d627e7f047b6726ca3cf46ba9c8a2,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f000,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,72393.47054949056,4.292,False,False,False,44072d8e497854e08887c67b3d9fa148c33bff3c049adba7103dcff2d6ef6cb1,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f015,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,72394.70354548245,4.13,False,False,False,138febf28eb41f6274b051208b9acfc28bb87ba489bd3545b111f09f8bf545a1,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f015,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,72394.70354548245,4.102,False,False,False,18cf248e96e42059381cfe7ed7a5d0ea8d3918e030b3f4984adcede9c1e6abea,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f015,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,72394.70354548245,4.073,False,False,False,36e80bc8a7afb4bf11ba9c1379c554238ec46dd729560f6d2a4b2871009e24de,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f030,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,72399.04180977796,4.477,False,False,False,7ef5a57323b93dfc022876609c451965b635a933df45de3de3f31099c27f8e52,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f030,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,72399.04180977796,4.087,False,False,False,f6844e5c1ce7a7956f284b275a9ce7622a21c42a6c797b6bf248820e6c1f2666,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f030,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,72399.04180977796,4.129,False,False,False,4bfb5a364a1008b38fbd60c01737c9962be5ec481861c52708984bccbcfb994e,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f050,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,72409.70250262567,4.054,False,False,False,5e2f53c4edab68ca1bb62309ab90d5b42de1824e04614eab00ee10ebf386c8ea,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f050,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,72409.70250262567,4.115,False,False,False,c67a783518cf7fe27c7082775887950f13f4c90bbc7af7ebebbe2b808a985f76,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f050,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,72409.70250262567,4.069,False,False,False,129dffdbe2c2a10eb672a0dcafbf08335ad1f3d1eb6c3e226bc33051ddce3097,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f100,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,72462.57886397447,4.058,False,False,False,40420b8fb1eecc24af6afd6db69fae4954103b26928b23cef290c24afc8a5e7a,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f100,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,72462.57886397447,3.968,False,False,False,900c2b246049d0f943811d41b3615cc0fd47b68f4f21be590a3533d83f67d362,
uk__GB.ENG.MFH.03.Gen.ReEx.001.001__f100,GB.ENG.MFH.03.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,72462.57886397447,3.949,False,False,False,6904ac0afdee7f3dc5a21d423deddfe7b2ce58a096428408219c35159627d5c4,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f000,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,72826.947529362,4.147,False,False,False,b04e57c8c4c50112c1ca881fcd4a0a7f549a89ed0dfae42bebea54ab81b591ae,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f000,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,72826.947529362,3.967,False,False,False,6eb958600a8e3da88b8e505a8ca69dbc1a58a6eb6f16d36d386fc1590d241ab9,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f000,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,72826.947529362,4.079,False,False,False,f7bb272622ba59edd2e326ffead9f07a11ec4f80af5a2bd79712e2e4fbbaf564,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f015,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,72818.6782622873,3.999,False,False,False,bc4ed31777645329a87738a88466ce651c75699835f0a5bcc625220fe8df10c4,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f015,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,72818.6782622873,4.079,False,False,False,8eadb18977dd1d20bcfed8b666f7ea1e533c3755f40bf380c630799aef0a043c,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f015,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,72818.6782622873,4.02,False,False,False,e16193544dc0448d230c84c6b6a73857bb32f78bbd2d13160208c5e0b54a1b5f,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f030,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,72812.28122685604,3.971,False,False,False,d93081b754e28f6bb70393933354157eacf34d35e16a6a6019dcb3978a260978,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f030,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,72812.28122685604,4.126,False,False,False,423ebad0d2480ca113fd5a7051d5a7d6416bf02f8750afe592297a639c99fe9a,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f030,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,72812.28122685604,4.1,False,False,False,157f8bc9070b48cfe0b4a047ac85684e599df2dfc60b707922adc3bb3a81d472,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f050,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,72805.4852560632,4.147,False,False,False,d732334d8e224a653b578bc79854d57aaf4fdab592ded53d6be10eaf25ec71d6,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f050,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,72805.4852560632,3.993,False,False,False,72e656f8e5e2e0a3d5a40e1b71ffb6c763471fa1e6419d4334120754a0f5da84,
uk__GB.ENG.MFH.04.Gen.ReEx.001.001__f050,GB.ENG.MFH.04.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,72805.4852560632,4.09,False,False,False,f88cbfdc2222538afab9cfbd5932880ceec427f1cd9794df646d2aca35e2c5a2,
