Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/13  13:00:00,5157964.303132212,4625319.325180158,5266478.178063816,5951695.463926139 
 01/13  14:00:00,3996680.3268116596,4036809.360701416,4585346.810232735,4708479.031668454 
 01/13  15:00:00,3756025.518548642,4149437.46084637,4813268.266847892,4551959.229200804 
 01/13  16:00:00,2797440.8027356425,3808589.7234597635,4716747.7014093865,4224060.259193672 
 01/13  17:00:00,3071017.198208135,3829025.90544788,4679753.208874582,4640899.339506748 
 01/13  18:00:00,5734626.500540296,5108286.77945026,6096786.0869210735,6883508.731309747 
 01/13  19:00:00,6677201.46394903,5841869.56948379,6999666.857537527,7981340.534211718 
 01/13  20:00:00,6564310.845505639,5646957.501567684,6839400.968511999,7908354.818199631 
 01/13  21:00:00,6938572.360012675,5925773.712937655,7183675.4702785,8342464.284118617 
 01/13  22:00:00,7738965.515592429,6610228.925069161,7971502.287867864,9233398.035451636 
 01/13  23:00:00,8012104.952381415,6818398.26005059,8226143.031940478,9549140.365899589 
 01/13  24:00:00,8006441.891178008,6786937.834409161,8202390.493195773,9549906.00876005 
 01/14  01:00:00,8174834.48677837,6925947.862823021,8357125.498258778,9727571.447866539 
 01/14  02:00:00,8213390.3598815845,6946917.423685573,8384162.431314766,9769529.422204996 
 01/14  03:00:00,8306019.842461816,7018571.087464428,8467871.915350683,9871518.76776742 
 01/14  04:00:00,8099826.858787378,6802749.435321982,8253215.47827891,9674239.92005239 
 01/14  05:00:00,7998335.868121256,6661589.667112514,8135616.840819096,9608848.022954507 
 01/14  06:00:00,8401454.915751046,7002654.530613323,8539513.999870364,10072312.321108429 
 01/14  07:00:00,8597787.512915445,7156850.54235724,8743965.605550494,10323690.577699535 
 01/14  08:00:00,8636981.742885603,7156837.90273578,8773842.790241208,10400175.120539388 
 01/14  09:00:00,8769255.978908623,7254116.736518343,8895574.317424433,10561721.633051148 
 01/14  10:00:00,8719017.36282215,7246389.94542052,8837623.32143247,10471778.483498955 
 01/14  11:00:00,8065674.349499316,6815375.426144994,8144942.50893733,9575079.800368503 
 01/14  12:00:00,7084209.165445817,6080037.276030113,7082194.624622377,8277408.629114492 
 01/14  13:00:00,5880793.878318913,5157006.523826406,5950186.180744712,6882150.275069394 
 01/14  14:00:00,4702228.147974713,4427904.687114136,5156691.068666931,5624011.174043681 
 01/14  15:00:00,4043706.9381597396,4039580.3786019674,4794759.812742696,4965934.514237702 
 01/14  16:00:00,4066432.748259845,4033393.0912172133,4822662.051087207,5149406.44056561 
 01/14  17:00:00,4652263.93963538,4285633.356856357,5096438.312557563,5727042.564552177 
 01/14  18:00:00,5277936.02125983,4519237.313906667,5447984.288455479,6323859.903336001 
 01/14  19:00:00,5421982.752838191,4605913.598697727,5573628.895671748,6499723.062995141 
 01/14  20:00:00,5540729.493156544,4686161.318256937,5679788.869533602,6641833.611361444 
 01/14  21:00:00,5687788.943276031,4788901.953362321,5816752.402708532,6823095.49049771 
 01/14  22:00:00,5758549.555978742,4831834.43983764,5878710.766976213,6912541.707038652 
 01/14  23:00:00,5783096.497447484,4840546.858209613,5896031.959214371,6944628.987853167 
 01/14  24:00:00,5668519.048079666,4745235.489020043,5773934.338150408,6798201.600674867 
 01/15  01:00:00,5554279.900855555,4651371.853808473,5653887.442249114,6653159.87263606 
 01/15  02:00:00,5561988.457222823,4650829.5112167355,5657304.959009888,6664116.184675694 
 01/15  03:00:00,5584885.124821441,4662465.727743469,5677192.383310151,6695571.064142348 
 01/15  04:00:00,5595441.81974,4666367.132588333,5685355.549536079,6710387.317612086 
 01/15  05:00:00,5613752.392449305,4676928.064806268,5701749.434628909,6734609.568538401 
 01/15  06:00:00,5701714.13701218,4743773.686942849,5789149.634101048,6844798.612825575 
 01/15  07:00:00,5832606.106973529,4844778.314479789,5920217.735523589,7008691.800366036 
 01/15  08:00:00,5876513.098948561,4877499.3289864315,5963433.984461002,7064315.685947059 
 01/15  09:00:00,5807137.389157673,4826987.133112403,5892769.889170792,6972339.224762545 
 01/15  10:00:00,6188916.530808278,5124199.81707677,6279947.943857083,7458885.704154947 
 01/15  11:00:00,7119132.3564345855,5815084.188063414,7220087.626740783,8671717.512337454 
 01/15  12:00:00,7557818.919196723,6164788.104222335,7664345.198216871,9214963.159846637 
 01/15  13:00:00,7410960.976914282,6122889.2174126115,7523353.189725682,8966804.606537338 
 01/15  14:00:00,7024133.611715777,6028825.478749841,7171314.837763303,8324171.481200231 
 01/15  15:00:00,6539761.761263048,6085175.104575005,7176214.515423445,7811922.690128416 
 01/15  16:00:00,5456230.021329636,5967960.439912904,7322360.498275854,7402860.756450513 
 01/15  17:00:00,5988438.444860547,6419443.529888052,7764732.026682873,8190363.666428748 
 01/15  18:00:00,8479366.854933701,7375661.071368745,8821741.572401008,10100333.865167232 
 01/15  19:00:00,8640297.271797353,7373879.73533917,8934999.396171724,10380682.676784568 
 01/15  20:00:00,8606659.587618992,7257023.638137386,8862014.749664579,10396600.28398993 
 01/15  21:00:00,9080386.601168577,7648852.964823723,9317593.06151252,10923165.572343118 
 01/15  22:00:00,9615786.789199492,8106936.915789761,9841948.661610562,11513139.27827718 
 01/15  23:00:00,9989109.074366566,8409242.212759223,10203665.69163594,11941508.145540234 
 01/15  24:00:00,10343695.32554586,8696673.096705316,10549294.49491922,12351731.372502182 
 01/16  01:00:00,10574263.816009045,8876585.545857726,10771488.924812175,12623884.501419472 
 01/16  02:00:00,10535661.11980897,8792750.514679467,10719995.2863286,12627724.37419951 
 01/16  03:00:00,10387782.508699333,8619490.37484776,10560552.713351442,12503779.322172983 
 01/16  04:00:00,10361125.56455756,8576543.40362937,10528409.436146583,12491074.6462825 
 01/16  05:00:00,10035518.849109996,8292888.666819676,10195138.908920538,12115044.069737995 
 01/16  06:00:00,9526109.835357895,7870265.724128379,9675889.993666545,11502390.575696362 
 01/16  07:00:00,9096018.861304121,7522342.639802601,9237148.498909472,10972364.606419956 
 01/16  08:00:00,8752933.995942997,7237813.307652878,8885536.568001574,10556846.208500696 
 01/16  09:00:00,8613382.457258668,7114830.562296702,8740662.484822148,10395199.536353245 
 01/16  10:00:00,8780706.872727562,7274807.503752092,8907464.743503582,10572016.75521944 
 01/16  11:00:00,8608288.358501509,7206475.675074078,8680587.349245684,10256007.693415683 
 01/16  12:00:00,7660169.053114773,6477326.876949038,7589454.369670974,8964456.208597885 
 01/16  13:00:00,6710074.619651846,5795243.488839431,6793442.309421316,7922595.022539156 
 01/16  14:00:00,5713560.440038193,5201316.300192069,6158735.903624842,6877002.333529568 
 01/16  15:00:00,4903415.687930501,4791493.150980168,5812736.835607547,6107933.116762797 
 01/16  16:00:00,4704883.272165608,5004680.121904711,6200559.298435113,6416343.986597843 
 01/16  17:00:00,5374543.487469658,5651492.920395457,6902225.535711212,7391065.207332788 
 01/16  18:00:00,7344782.4436758915,6365466.642055018,7650408.222757734,8799770.605186515 
 01/16  19:00:00,7935984.520604545,6814834.197969995,8207187.4665907705,9483902.52782155 
 01/16  20:00:00,8559606.400776543,7295517.074811505,8810358.205400886,10229152.530714897 
 01/16  21:00:00,9115418.857440213,7734905.508472472,9350105.068784485,10882671.20227247 
 01/16  22:00:00,9329386.621643636,7888185.151813863,9548723.759223577,11139974.856194187 
 01/16  23:00:00,9462869.367366932,7958015.715045773,9669500.350132607,11329025.478338925 
 01/16  24:00:00,9990456.32155631,8379631.436735282,10191779.449414533,11959221.059202418 
 01/17  01:00:00,10503605.458633332,8801572.89462537,10701998.019021891,12561510.96347959 
 01/17  02:00:00,10282080.598770218,8553694.872571189,10460110.947002647,12357557.101328151 
 01/17  03:00:00,10022707.250252947,8284076.863179987,10182846.34489847,12099758.363081055 
 01/17  04:00:00,10114445.13656915,8369184.964840216,10271872.414389882,12190936.195752837 
 01/17  05:00:00,9896456.714840678,8189953.272169409,10045360.498236755,11920451.874208987 
 01/17  06:00:00,9566068.227488102,7906887.993678674,9705472.875608817,11530530.446869522 
 01/17  07:00:00,9393755.141184468,7763897.247419144,9527976.367512552,11320285.356659781 
 01/17  08:00:00,9282102.993418224,7667673.302724602,9412740.409298725,11188226.067443874 
 01/17  09:00:00,9422634.632129941,7771684.164865063,9553193.779410781,11370108.45794021 
 01/17  10:00:00,9706780.720916094,8029025.914457705,9840230.528429577,11691569.073693657 
 01/17  11:00:00,9459689.189904999,7894063.751863313,9586886.711498527,11345483.446961291 
 01/17  12:00:00,8802923.1995722,7448340.522354156,8912141.987580715,10461998.150172412 
 01/17  13:00:00,7957237.58109712,6886049.425703704,8096211.1695395615,9366215.309958695 
 01/17  14:00:00,6843333.2766596135,6186680.133440819,7271188.398919846,8132792.959799275 
 01/17  15:00:00,5919294.760021086,5748537.744219883,6920858.365927371,7283753.32037486 
 01/17  16:00:00,4160245.273631485,5131501.55995702,6589288.479369472,6290959.88891714 
 01/17  17:00:00,5035959.06921185,5543880.5378921805,6857012.730516396,7214768.62107303 
 01/17  18:00:00,7319978.974540314,6314519.000916915,7713213.645038437,8942764.566755006 
 01/17  19:00:00,7957101.434076395,6752968.986619373,8291107.710853687,9708530.572840929 
 01/17  20:00:00,8169627.359136493,6891471.347993231,8469097.307146212,9950283.992280152 
 01/17  21:00:00,8420249.031966677,7095619.281603628,8693921.08211427,10205353.064109128 
 01/17  22:00:00,8773446.421960626,7380006.915541587,9023548.163222933,10593733.938822702 
 01/17  23:00:00,9052554.075335108,7564138.454545098,9285156.537490098,10954196.970965 
 01/17  24:00:00,9263537.358957326,7698274.906963538,9482244.267922906,11232066.064445691 
 01/18  01:00:00,9391782.793735895,7780953.2119200025,9579755.877946403,11375012.949910665 
 01/18  02:00:00,9664389.069508007,8011052.539273453,9842451.302575057,11673225.064496074 
 01/18  03:00:00,9771079.986789223,8087830.978367967,9939572.859757308,11799468.365858182 
 01/18  04:00:00,9899278.63738105,8208699.612917452,10063036.96136624,11923268.660026142 
 01/18  05:00:00,10169591.857210424,8469901.641117128,10334401.310367854,12192558.20481204 
 01/18  06:00:00,10389261.450377645,8667682.13350664,10554578.132137908,12429028.99638497 
 01/18  07:00:00,10514028.273673752,8778449.519960923,10684729.252347087,12571897.739644721 
 01/18  08:00:00,10514436.420556638,8770071.99197731,10683832.735046012,12582000.509227447 
 01/18  09:00:00,10468100.873438444,8710526.276617935,10635980.444574228,12554119.275156261 
 01/18  10:00:00,10132757.780483473,8416113.261987323,10299070.844391761,12189412.592569586 
 01/18  11:00:00,9810917.239491116,8174408.459527658,9977586.22867455,11802781.886962133 
 01/18  12:00:00,10181211.224942414,8392550.136571236,10339830.672689144,12335446.957965177 
 01/18  13:00:00,10522402.789858885,8599511.506816441,10676345.790343234,12812613.711019134 
 01/18  14:00:00,10669471.984153356,8710646.218735773,10824140.407403812,13000654.459227879 
 01/18  15:00:00,10351479.946554478,8561801.33156209,10524818.734013189,12539721.362823674 
 01/18  16:00:00,9766595.877453314,8256130.783779021,10028470.143874474,11795260.99136864 
 01/18  17:00:00,9884736.765757212,8346610.969293553,10203200.5155237,12038251.492638046 
 01/18  18:00:00,10496450.432318632,8679776.907908317,10669931.79860056,12686030.718527574 
 01/18  19:00:00,11060059.08886773,9154274.736270396,11235010.957307955,13329309.184761602 
 01/18  20:00:00,11646711.537041172,9658940.739295484,11827505.089343082,14000708.18640735 
 01/18  21:00:00,12356436.88632932,10263983.830907205,12545932.293710405,14823574.450866444 
 01/18  22:00:00,12911835.748629306,10742234.178251408,13108205.473465446,15461503.395908426 
 01/18  23:00:00,13117173.043275034,10937565.042219255,13316073.701357044,15673476.181420041 
 01/18  24:00:00,12717310.658563962,10595843.777776357,12912210.124578103,15211056.8289476 
 01/19  01:00:00,12440992.20263524,10358752.541657181,12631453.778054103,14890613.573725017 
 01/19  02:00:00,12893730.9829332,10743939.449059438,13089429.812104601,15417071.221739637 
 01/19  03:00:00,13249899.529459056,11046191.048500622,13450593.408930186,15833090.737997055 
 01/19  04:00:00,13337424.71195806,11141712.14099325,13538463.379420936,15907013.089011453 
 01/19  05:00:00,13696998.443911038,11476625.101881154,13902058.164065875,16288361.560402228 
 01/19  06:00:00,14012732.15387717,11736103.264583038,14214448.853695229,16660522.565399047 
 01/19  07:00:00,14053746.70117345,11736533.43776275,14253238.076381389,16750798.757728446 
 01/19  08:00:00,13648950.273354862,11369784.778586965,13842565.948152909,16308145.36081133 
 01/19  09:00:00,13054699.940242814,10839283.332699835,13247221.291774299,15656648.274210438 
 01/19  10:00:00,12301493.598567886,10207512.595275844,12489675.005404102,14790816.928659773 
 01/19  11:00:00,11391303.454319984,9560770.477842929,11560826.088960405,13620883.753718391 
 01/19  12:00:00,10806816.15904789,9262187.326850867,10930720.855427425,12723230.65548879 
 01/19  13:00:00,10463603.43899051,9131322.116629824,10672304.563527359,12261402.026357394 
 01/19  14:00:00,9439602.578183375,8618235.086193752,10112878.460920982,11208122.162939664 
 01/19  15:00:00,8615962.900091002,8321170.895928768,9982828.853876928,10534056.526921356 
 01/19  16:00:00,7745721.307913748,8008104.6266659945,9852899.858780375,10296723.409713462 
 01/19  17:00:00,8501855.813770982,8341614.80540245,10114967.591184245,11135906.333185531 
 01/19  18:00:00,10330763.901612554,8821503.28094325,10702344.205705604,12446614.450772857 
 01/19  19:00:00,10620835.571484195,8934679.801804606,10944606.543562956,12865775.177002702 
 01/19  20:00:00,11565092.607763244,9709689.070798242,11867165.209764877,13948300.774277193 
 01/19  21:00:00,12389863.285163855,10427840.99077793,12678881.344890354,14847972.94875645 
 01/19  22:00:00,12798431.56479631,10754431.585764544,13073648.973115033,15318509.57956846 
 01/19  23:00:00,13618322.492089704,11415034.461606309,13893158.65908915,16301009.958427276 
 01/19  24:00:00,13939266.483975401,11674646.317362277,14204691.81925429,16670283.804988513 
 01/20  01:00:00,13707494.832232444,11458117.76160238,13958211.556511324,16407251.82159499 
 01/20  02:00:00,13647690.207265072,11373119.995163905,13889115.637411533,16368125.555778738 
 01/20  03:00:00,13577063.22967565,11295135.155555915,13809822.378089713,16297227.717534596 
 01/20  04:00:00,13371762.515417028,11108501.136677336,13595475.562411265,16063934.778102396 
 01/20  05:00:00,12892962.365733858,10676813.66144345,13105288.645296937,15530059.150626794 
 01/20  06:00:00,12619584.16461961,10438444.86042679,12823395.328266855,15211956.555986993 
 01/20  07:00:00,12769217.524470553,10569819.892525304,12970829.024705846,15374270.835372377 
 01/20  08:00:00,13216783.61774712,10967310.44856758,13421195.339007527,15868815.551613335 
 01/20  09:00:00,13611334.628712991,11335668.33403297,13819879.98213421,16287645.244689237 
 01/20  10:00:00,13218385.97834782,11047721.174796,13296737.106618399,15704193.257519465 
 01/20  11:00:00,11935109.057879295,9961245.320734758,11516387.548230976,13746102.287271872 
 01/20  12:00:00,10628021.827288859,8954377.961282901,10251465.436953058,12188076.119609362 
 01/20  13:00:00,9476151.381900985,8119935.659297407,9574215.309910273,11220807.880223334 
 01/20  14:00:00,8670493.661811028,7949096.7192001585,9596703.655531373,10599995.395297188 
 01/20  15:00:00,7432375.99337546,7585236.217408927,9595543.533942018,9670530.41600243 
 01/20  16:00:00,7366360.682647263,7811061.531715508,9939680.880784146,10262560.70957426 
 01/20  17:00:00,8746196.01387959,8466133.75738675,10397075.866770029,11523253.519654095 
 01/20  18:00:00,10773789.864143036,9198233.881408809,11215210.919759063,13033809.20664749 
 01/20  19:00:00,11511433.764565066,9740632.746687751,11902934.42493922,13904583.193710553 
 01/20  20:00:00,12016171.499115337,10130402.670659438,12372198.600825557,14479996.772121921 
 01/20  21:00:00,12451166.847784214,10464801.904774245,12778716.797528341,14981327.191832822 
 01/20  22:00:00,12556485.067067083,10532284.480431503,12858059.023781499,15091527.63839189 
 01/20  23:00:00,12339860.765679557,10339257.94515918,12616030.185538463,14816692.347855873 
 01/20  24:00:00,12265297.778237488,10257475.924573522,12522830.396651024,14726827.652672457 
 01/21  01:00:00,12389164.762049424,10329957.856131256,12634025.894730829,14891898.922037315 
 01/21  02:00:00,12296725.275938908,10256063.590739565,12527961.506467508,14759672.045663226 
 01/21  03:00:00,12153469.125132019,10151869.507546766,12372719.07993252,14555073.070393499 
 01/21  04:00:00,12304724.44068739,10280010.860278107,12517935.931343574,14719916.36430971 
 01/21  05:00:00,12419314.925792972,10377349.669822654,12628070.12969192,14844657.073573584 
 01/21  06:00:00,12157021.489063898,10140400.231752016,12358354.958351275,14550752.235705724 
 01/21  07:00:00,11700550.032997005,9721298.7337965,11893417.282206647,14054574.40947524 
 01/21  08:00:00,11501068.880574165,9529181.140959298,11688281.239524044,13846402.167190978 
 01/21  09:00:00,11589655.36972505,9607500.108266268,11774872.337583942,13943130.798090238 
 01/21  10:00:00,11549422.649052346,9628105.218618926,11735181.797454733,13846969.629424784 
 01/21  11:00:00,10889040.463530805,9168285.242540868,10946181.693859503,12881358.300351085 
 01/21  12:00:00,9858111.064809544,8318356.137119101,9562050.853156205,11344775.421405073 
