Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 04/03  23:00:00,3529044.415080116,2851997.4654187867,2852194.085120714,2875943.641302442,4065465.1706755166 
 04/03  24:00:00,3905516.0854246323,3069211.192586677,3065699.4932635725,3090473.8460971205,4359121.617007662 
 04/04  01:00:00,4249156.517423612,3269691.6351081682,3262946.7778960257,3288673.899053481,4630493.774602836 
 04/04  02:00:00,4549729.417942629,3441217.499406229,3431464.3627976603,3458184.966847489,4872004.055136068 
 04/04  03:00:00,4833307.404857545,3609626.116877307,3597171.2947047087,3624859.253061775,5105626.259508266 
 04/04  04:00:00,5104806.638414984,3776101.2180964844,3761238.5226288233,3789853.453273654,5335190.4454116495 
 04/04  05:00:00,5388633.269722347,3956252.4560059435,3939142.34483977,3968765.5340573983,5584187.750152065 
 04/04  06:00:00,5666047.53680145,4136087.4273999697,4116925.093567462,4147559.1335687935,5832701.402995644 
 04/04  07:00:00,5877157.859327026,4274138.193287034,4253244.896120688,4284737.252293861,6020925.021732781 
 04/04  08:00:00,5764266.89431659,4217562.202458938,4192001.616320002,4221406.14094653,5732501.8228354575 
 04/04  09:00:00,5173549.663786774,3845282.5846074675,3817022.720444465,3835091.6898049684,4314156.611100405 
 04/04  10:00:00,4516106.843132081,3390249.970867874,3368304.3638261473,3375523.9496592795,3103298.7319616107 
 04/04  11:00:00,3937719.9820925496,3026079.6196681657,3005821.375105766,3010368.928259782,2661811.2514457493 
 04/04  12:00:00,3314022.0932965493,2612569.242267962,2594697.0282848626,2602319.7694729003,2536083.2684689276 
 04/04  13:00:00,2506141.736477834,2243007.4676670004,2231861.0606459095,2244477.0937957307,2591544.114719316 
 04/04  14:00:00,1367279.0671635137,1981777.1776652618,1986875.2898655343,1999457.282661526,2361302.4016400445 
 04/04  15:00:00,394193.2746836955,1818978.7537277394,1840786.1004637536,1853275.426543204,2221913.2618131186 
 04/04  16:00:00,0.0,1727387.7344730792,1769742.135527648,1782911.4272621186,2175972.407383746 
 04/04  17:00:00,0.0,1688661.8989117912,1757312.8892015985,1775926.2783860734,2182351.6155836154 
 04/04  18:00:00,0.0,1770196.7803418098,1857639.972824133,1881606.3944139406,2292645.8663646337 
 04/04  19:00:00,494092.66100384446,1960987.6178644085,2033074.1891251602,2062427.309502549,2638746.567649816 
 04/04  20:00:00,2243022.075335936,2365177.5909597515,2386672.9567403737,2405393.2109720837,3268174.240970051 
 04/04  21:00:00,2804164.541230069,2650146.3724178467,2665454.0384059125,2685853.45592877,3683958.3281768113 
 04/04  22:00:00,3296326.7549692844,2899363.446475327,2909019.1273855623,2930917.7152025294,4044625.9594722497 
 04/04  23:00:00,3694468.5660896553,3097249.854483082,3102088.660722721,3125185.354428325,4328228.00006342 
 04/04  24:00:00,4058252.360573313,3283856.0846777908,3284341.694782578,3308583.068671468,4592949.341297812 
 04/05  01:00:00,4462789.468565934,3513446.505919338,3509791.940758727,3535361.0117677134,4912513.348139554 
 04/05  02:00:00,4877779.245291872,3762922.8390029497,3755634.633973258,3782550.3804317135,5256796.0659203 
 04/05  03:00:00,5231664.371533271,3977122.453352648,3966581.825102812,3994712.0422690343,5550420.160273712 
 04/05  04:00:00,5535925.72180674,4162574.2231127564,4149194.8689289903,4178396.290639035,5804046.563544885 
 04/05  05:00:00,5658970.64607969,4206816.386783954,4191118.724421853,4221104.945475762,5887061.2035350595 
 04/05  06:00:00,5692172.53209272,4171750.209098609,4153653.999435923,4184457.8346860004,5885342.835328908 
 04/05  07:00:00,5928272.986861227,4328298.369799379,4308157.689090012,4339904.533181698,6092870.472969967 
 04/05  08:00:00,6055424.45072425,4493627.701653298,4467344.690247398,4496273.382789581,5981758.652652485 
 04/05  09:00:00,5365953.529674782,4076133.3580599464,4046938.9143759357,4061434.947446341,4276098.827592053 
 04/05  10:00:00,4464441.058327121,3442915.311023876,3422543.2236188375,3424851.064077071,2878918.0592287323 
 04/05  11:00:00,3770881.944810394,2969954.9787112153,2951334.569519692,2949949.5370343034,2303470.758493947 
 04/05  12:00:00,3124354.2695277995,2526890.8368244427,2511318.947335817,2514023.782234705,2233716.213866349 
 04/05  13:00:00,2280458.9815202192,2153901.2228276315,2145833.4428303177,2154773.4636914325,2363168.0727330334 
 04/05  14:00:00,1079966.4870271296,1886380.5908670712,1896207.2990160633,1905132.6867496294,2125147.6864564535 
 04/05  15:00:00,121780.02413190006,1708644.74962044,1736903.3424303334,1746075.322886768,1968843.7329994543 
 04/05  16:00:00,0.0,1632087.3107113948,1687623.1359207158,1697678.5509943736,1929371.2513863281 
 04/05  17:00:00,0.0,1651955.004412952,1735249.955464511,1750993.2982247164,1995364.9005287844 
 04/05  18:00:00,0.0,1756688.5968065024,1861736.354242908,1883905.6217304296,2141050.2184747304 
 04/05  19:00:00,365532.6655599067,1958031.1199232722,2048632.9173781332,2077404.2550396197,2518456.2670125035 
 04/05  20:00:00,2157657.7187759005,2507715.5828749356,2537776.1102117,2554588.260132277,3333715.5743798506 
 04/05  21:00:00,2937540.352187007,2931458.5701756054,2953618.4688387527,2972953.5184131493,3952781.5347219855 
 04/05  22:00:00,3683415.5084091746,3343977.5329969935,3358878.39190569,3380763.502243519,4553404.848979814 
 04/05  23:00:00,4319742.630467993,3699507.6724482453,3708167.8247750374,3732156.1418309924,5059877.361948773 
 04/05  24:00:00,4735895.116289118,3894002.074342896,3897186.391503354,3922872.9173512673,5361973.673025993 
 04/06  01:00:00,5065327.895482444,4030040.7644409025,4028196.105492411,4055494.6357194716,5592852.649203661 
 04/06  02:00:00,5192360.629200408,4037278.9124880107,4031455.0186514044,4059725.3553343657,5636044.55941673 
 04/06  03:00:00,5368842.2806762345,4101251.293905833,4091931.7129848893,4121018.238679225,5739567.992464715 
 04/06  04:00:00,5726756.634151901,4320925.036461893,4308330.580282075,4338650.633252605,6038504.752772798 
 04/06  05:00:00,5889573.450031834,4395170.58825472,4380021.659737603,4411170.51836077,6154793.78525194 
 04/06  06:00:00,5895853.535060013,4338983.53482155,4321369.134582546,4353210.823427376,6121589.715282807 
 04/06  07:00:00,5910580.957549645,4313363.931574968,4293683.460605027,4326148.980364558,6104949.230493452 
 04/06  08:00:00,5581945.718921827,4118456.2139580664,4098206.828738814,4129604.3944398714,5744549.636543137 
 04/06  09:00:00,4674536.496216585,3589799.8348211255,3571533.6191352075,3598019.35073168,4720212.096139494 
 04/06  10:00:00,3626257.136348746,2921820.459838974,2906824.046493604,2924109.940105096,3303120.658225866 
 04/06  11:00:00,2596909.013373267,2260479.2187874243,2248852.444201476,2254273.818662689,1894017.822290995 
 04/06  12:00:00,1910000.3804829288,1831428.7947520185,1823457.5083350136,1827966.3682352363,1500089.7554531847 
 04/06  13:00:00,1274474.374823487,1509246.129687268,1506905.8930238448,1513524.4644505682,1372679.9293842532 
 04/06  14:00:00,497116.7505851143,1287863.374330176,1297238.4641558817,1302933.8630210834,1137835.2689983894 
 04/06  15:00:00,0.0,1310311.8964383379,1337409.1714898567,1343036.8638146324,1195503.8820083318 
 04/06  16:00:00,0.0,1458822.2872966772,1502337.4586075575,1507276.668958005,1352616.958882103 
 04/06  17:00:00,0.0,1507677.3781932546,1588463.7998723094,1600667.142008558,1638058.6689813277 
 04/06  18:00:00,0.0,1517520.6858863132,1625059.5252784376,1645522.7554037364,1763189.3524562633 
 04/06  19:00:00,108125.17859200251,1524712.2037711034,1626450.268267626,1654567.1643652478,1918202.3408077792 
 04/06  20:00:00,1209769.4897588464,1781656.8730597391,1815636.752500046,1828900.4517592713,2359544.749695539 
 04/06  21:00:00,1588668.8262983134,1923500.5480616018,1950990.7374270835,1965283.9731702546,2586353.275926423 
 04/06  22:00:00,2122648.2831190685,2221814.6957375235,2243344.2663295586,2258847.333350226,2985784.587739389 
 04/06  23:00:00,2847010.4869503826,2666117.970115929,2681534.0047253217,2699142.9419752397,3590525.837816011 
 04/06  24:00:00,3141435.3315157383,2792807.4781137127,2803536.7833980415,2822048.333932111,3769198.8824547892 
 04/07  01:00:00,3286922.024693128,2805503.4128692383,2811951.243521842,2830955.132221446,3810217.7732174047 
 04/07  02:00:00,3602760.877947107,2961994.9128660616,2964293.2762828954,2984462.756218455,4043136.3126995927 
 04/07  03:00:00,4042789.4494309463,3233720.9899248597,3232128.1735874303,3253704.4146668497,4413446.0507634515 
 04/07  04:00:00,4465809.004596225,3485163.6600419423,3479839.0461003254,3503089.005040665,4780757.8860329315 
 04/07  05:00:00,4797398.583624595,3673523.062941348,3664783.969592861,3689600.0957802576,5065554.793831968 
 04/07  06:00:00,4776466.09299361,3607362.1985213226,3596205.791513427,3621533.4888432203,5001212.142944405 
 04/07  07:00:00,4636610.049762125,3461644.9942585356,3448851.3049867954,3474168.610315838,4825011.056175079 
 04/07  08:00:00,4571867.000933568,3444054.787266056,3429481.867808152,3454251.17668927,4706575.224411593 
 04/07  09:00:00,4003758.081539946,3158313.579747833,3143696.3854370154,3162564.5159764667,3841327.933001281 
 04/07  10:00:00,3177061.3590032477,2603695.3867482613,2591978.792740975,2601273.7893271125,2557318.358119623 
 04/07  11:00:00,2494273.5431063827,2158472.864845187,2148506.1146153603,2150868.6558007193,1734035.487557788 
 04/07  12:00:00,1898043.7257457727,1830875.6418967186,1824363.9829767193,1827909.5266285806,1524920.2209813548 
 04/07  13:00:00,1268019.2614581373,1526807.8241997007,1525795.4228951065,1530921.028719849,1372238.6575855066 
 04/07  14:00:00,548076.0591173902,1317033.1892487209,1327215.9463646754,1331699.4824817088,1172862.6494910198 
 04/07  15:00:00,54954.42820826174,1257662.4555285408,1277513.777249781,1281975.188543482,1154412.8170114157 
 04/07  16:00:00,376812.67836673727,1400801.6780073247,1421452.920139106,1427773.8597489833,1474454.0380936614 
 04/07  17:00:00,2116441.359094433,1690430.5569939031,1687804.4871942387,1700563.57829297,2389719.045237186 
 04/07  18:00:00,364124.3822916109,1503161.402525157,1556884.8211049868,1576709.8571862145,1985201.729428199 
 04/07  19:00:00,590627.6087967535,1672713.0360073515,1725385.8703803036,1752740.356494662,2244616.2568443287 
 04/07  20:00:00,2295057.8478950085,2090521.4491370977,2099041.779844364,2114750.7717882814,2865276.175583675 
 04/07  21:00:00,2911668.9754445716,2470875.3694382724,2474828.0378218857,2492731.07856541,3405850.8099674317 
 04/07  22:00:00,3503941.253205211,2851690.349321089,2851610.584900251,2871505.524755622,3931243.049751304 
 04/07  23:00:00,3870191.2046799352,3066183.8975425856,3062762.371520425,3083917.7044017543,4225703.063830579 
 04/07  24:00:00,4149066.588305362,3219545.7748451135,3213105.7332071057,3235327.4216994215,4442858.023652166 
 04/08  01:00:00,4418699.645576492,3369976.504578215,3360697.9952875515,3384151.2254112707,4666927.278147545 
 04/08  02:00:00,4732545.178399975,3567599.3210189184,3555777.2671606215,3580461.237841134,4942292.925877717 
 04/08  03:00:00,5030280.188880971,3758406.9821281997,3744288.0542620933,3770146.666478568,5207904.85868155 
 04/08  04:00:00,5246359.725964442,3891141.96454535,3875071.4383246265,3901913.0980668953,5397498.263432009 
 04/08  05:00:00,5441660.094876291,4016305.1822680286,3998536.383934473,4026225.156396008,5570083.653754713 
 04/08  06:00:00,5606264.134357764,4124694.8803305943,4105464.06380468,4133884.150155741,5715683.575145742 
 04/08  07:00:00,5674083.090298392,4169237.0077962084,4148901.3705558646,4177788.6080582305,5769189.864541881 
 04/08  08:00:00,5430414.409465624,4051094.302774526,4026158.9020043965,4051842.5492866747,5328646.337279597 
 04/08  09:00:00,4639895.025028503,3556804.890808155,3530293.2955955486,3542492.9915299388,3665630.940644957 
 04/08  10:00:00,3722996.5385428825,2915789.0004429603,2897190.890647422,2896557.0194895696,2268340.096486283 
 04/08  11:00:00,2925965.10846266,2370114.3124595163,2354176.122982963,2349393.3088159743,1610857.7424379692 
 04/08  12:00:00,2170801.184196538,1833071.0088335003,1820476.532184953,1818785.6157353523,1339926.3221387418 
 04/08  13:00:00,1270252.2566105868,1364119.9477287785,1359127.4255980277,1362753.3919731681,1270773.9208669686 
 04/08  14:00:00,178567.71133199107,972525.6586748874,984395.383074033,987614.2039968359,883730.1490838531 
 04/08  15:00:00,0.0,708572.7971239114,745818.6674767766,748826.585486775,628332.7447382672 
 04/08  16:00:00,0.0,618842.5360582842,690715.4689412449,694712.193893913,658532.0021381755 
 04/08  17:00:00,0.0,717121.4286536109,813081.4749897589,822283.1038974616,838549.8696569062 
 04/08  18:00:00,0.0,871835.8415115465,996832.0780579525,1012955.6192439701,1081572.6025491897 
 04/08  19:00:00,0.0,1055505.8042021235,1171701.84007232,1193950.4448184902,1394863.7554594006 
 04/08  20:00:00,700617.5989850138,1485537.9739100959,1530422.3631858842,1541786.965931328,2024882.7777747053 
 04/08  21:00:00,1266337.8042843095,1769127.8481894094,1805627.8503342425,1818927.0591302693,2441865.424908737 
 04/08  22:00:00,1836296.7235423862,2070796.4751636586,2099885.988487852,2114942.313611778,2865303.7604180616 
 04/08  23:00:00,2363604.3943899097,2351312.03088239,2373774.4860112295,2390419.761448998,3252507.5335927336 
 04/08  24:00:00,2803530.8667920656,2574228.558694114,2590655.415168655,2608722.6722304286,3563210.42569193 
 04/09  01:00:00,3293819.505218886,2847129.292977918,2857950.2500263033,2877635.3877217863,3940194.48005165 
 04/09  02:00:00,3812167.2103801756,3147142.0557791265,3152639.993048434,3174184.9530661716,4360976.927023542 
 04/09  03:00:00,4260081.333604857,3405039.627927891,3405790.791030669,3429032.8941429798,4724459.567645538 
 04/09  04:00:00,4514427.769501306,3531891.986891678,3528899.8314085095,3553235.9640933163,4906834.455577835 
 04/09  05:00:00,4670579.661554776,3590158.09164841,3583820.663463745,3608989.379742703,4999907.304651493 
 04/09  06:00:00,4989882.98046402,3783765.5407611164,3774142.461546684,3800533.211651977,5266288.707011156 
 04/09  07:00:00,5267076.297937545,3966427.355463717,3954125.011127989,3981605.988190659,5502759.22547686 
 04/09  08:00:00,5044214.2267737035,3872514.664647771,3853742.9184903065,3877333.5316318544,5019966.748189772 
 04/09  09:00:00,4095520.2149762716,3263696.3516967185,3243058.9060452646,3250616.8370297262,3093311.2151726484 
 04/09  10:00:00,3089555.988828653,2565986.719863428,2553889.255735065,2547670.689556316,1678032.7549327244 
 04/09  11:00:00,2296970.03855437,2015423.295120996,2005810.5136772906,1995675.923922476,1028585.5881260243 
 04/09  12:00:00,1525199.6938367595,1480489.0467312266,1474175.8535907364,1467296.8510529995,773589.3112377729 
 04/09  13:00:00,665370.5248559188,1032135.6712996119,1033914.4731652904,1032663.0320301405,692284.654248146 
 04/09  14:00:00,0.0,725435.3327435802,748713.1760422025,746848.6522012736,407386.11907075765 
 04/09  15:00:00,0.0,611557.8028218774,670596.5526210042,668902.0908300821,364557.8599503322 
 04/09  16:00:00,0.0,657597.4028709312,752677.4406152419,752053.0189594342,504563.8355482628 
 04/09  17:00:00,0.0,716593.1331372845,848503.827828289,853751.477163126,619451.4568822742 
 04/09  18:00:00,0.0,804763.6016723061,968967.4955696252,981222.0903443897,733222.4900458921 
 04/09  19:00:00,0.0,1000150.5209011671,1156702.727158739,1175960.8844048036,1094376.0091052824 
 04/09  20:00:00,332210.57613052113,1583524.3098967788,1652421.296482413,1660675.039942046,2001740.456570411 
 04/09  21:00:00,1214326.1460566954,2043738.5220165018,2098301.5467467103,2109959.8880217643,2703364.2330373763 
 04/09  22:00:00,1832437.9611118329,2334806.618558464,2378855.8057907717,2393362.0689976527,3176015.810672843 
 04/09  23:00:00,2281644.314897797,2503843.8462631814,2538741.5088674203,2555273.542363749,3455134.78275318 
 04/09  24:00:00,2379968.4895061213,2435875.7079150276,2463603.560976958,2480631.459227748,3374162.0930183446 
 04/10  01:00:00,2452309.887810166,2339319.91615719,2360495.453807416,2378191.6492569265,3295366.740848571 
 04/10  02:00:00,2811446.2575208265,2475440.09432551,2489946.8580329297,2509378.6543494333,3527358.287470774 
 04/10  03:00:00,3246575.7409453546,2699402.4189950726,2708112.483782554,2729262.755447462,3855142.793630772 
 04/10  04:00:00,3624498.5051890747,2893086.730856085,2896717.9507590244,2919442.577673631,4141219.7002720023 
 04/10  05:00:00,3930719.6612819326,3045402.6538007567,3044528.4650037307,3068611.695004129,4367565.546727858 
 04/10  06:00:00,4203208.0969328005,3185036.0117791914,3180200.9884165805,3205518.6305539506,4572432.444021886 
 04/10  07:00:00,4375512.737967187,3272901.118418698,3264901.667599814,3291136.2046380546,4690322.685865233 
 04/10  08:00:00,4091743.2503251582,3111116.324251008,3098148.0462556016,3121392.5037831548,4211677.46672982 
 04/10  09:00:00,3185464.7021927596,2551104.67365365,2537018.7112656143,2546856.0634179087,2560525.1112120086 
 04/10  10:00:00,2104532.1407436715,1800168.9173441848,1792956.0650504916,1787993.6203798533,1038516.4474899997 
 04/10  11:00:00,1167785.9355938039,1122121.4968840557,1117509.0965317767,1106378.1506506717,134841.05851601018 
 04/10  12:00:00,499907.3997789165,683053.3611871699,682216.176672164,671395.039417431,0.0 
 04/10  13:00:00,29363.149025366507,223922.0852377657,231840.27977199442,222473.8203723111,0.0 
 04/10  14:00:00,0.0,0.0,0.0,0.0,0.0 
 04/10  15:00:00,0.0,0.0,0.0,0.0,0.0 
 04/10  16:00:00,0.0,0.0,0.0,0.0,0.0 
 04/10  17:00:00,0.0,0.0,0.0,0.0,0.0 
 04/10  18:00:00,0.0,0.0,0.0,0.0,0.0 
 04/10  19:00:00,0.0,6396.457776115858,63634.07437124224,42702.29468226971,0.0 
 04/10  20:00:00,0.0,200843.77411772075,276765.06686282664,259335.49462075793,129710.27777419041 
 04/10  21:00:00,62400.088572753884,463911.2809008086,523380.6357150752,511327.96429014456,535125.7187750081 
 04/10  22:00:00,383708.1450187267,675908.1352488218,724065.2079140891,715775.6088460953,865206.2176661687 
 04/10  23:00:00,679134.9602296418,821534.1719254921,861471.1003925906,856602.7772196485,1111926.9528167564 
 04/10  24:00:00,801100.2720596906,845832.5418018454,878975.7772726687,876583.4366515208,1180859.527897697 
 04/11  01:00:00,874526.5681930305,839134.1443740993,866183.5872965695,865758.753832577,1200887.3364923296 
