osm_id,crs_utm,building_tag,function_tag,levels,height_m,year_built,postcode,underground,roof_shape,roof_height_m,footprint_area_m2,perimeter_m,surplus_tags,provenance_levels,provenance_height_m,provenance_year_built,provenance_building_tag,provenance_function_tag,provenance_postcode,provenance_geometry,data_quality_flag,source_fixture
405668782,EPSG:32619,yes,,6.0,21.5,,02111,0,,,309.89560053451964,83.71128965768682,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""64,66,68"", ""addr:street"": ""Beach Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[9265125027, 327207053, 11887410851, 327202760, 11887410852, 11887410850, 11887410847, 11887410848, 11887410853, 11887410854, 4078278472, 9397667774, 9265125027]"", ""building:levels"": ""6"", ""height"": ""21.5"", ""height_raw"": ""21.5""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668798,EPSG:32619,yes,,5.0,18.7,,02111,0,,,376.5953798782133,90.27814771242487,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""18,20"", ""addr:street"": ""Oxford Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[326328307, 11887410842, 11887410841, 11887410840, 326328308, 326328309, 11887410839, 11887410838, 11887410837, 11887410836, 326328310, 4078278261, 4078278275, 326328307]"", ""building:levels"": ""5"", ""height"": ""18.7"", ""height_raw"": ""18.7""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668802,EPSG:32619,yes,,8.0,32.0,,02111,0,,,791.7521827362388,121.33194028058864,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""27-35"", ""addr:street"": ""Harrison Avenue"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[11887423260, 11887423263, 4078278267, 328691951, 4078278476, 4078278244, 4078278243, 11887423261, 11887423260]"", ""building:levels"": ""8"", ""height"": ""32"", ""height_raw"": ""32""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
405668807,EPSG:32619,yes,,10.0,,,02111,0,,,380.3069176458748,78.55933307980689,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""40,42,44"", ""addr:street"": ""Harrison Avenue"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4078278253, 4078278236, 4078278480, 4078278482, 4078278475, 329826922, 11887420382, 4078278248, 4078278253]"", ""building:levels"": ""10""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
405668821,EPSG:32619,yes,,11.0,,,,0,,,640.477331197726,102.80703818660393,"{""building"": ""yes"", ""nodes"": ""[4078278466, 328327392, 328460240, 4078278446, 4078278448, 4078278449, 4078278459, 328441502, 4078278466]"", ""building:levels"": ""11""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746569,EPSG:32619,yes,,3.0,,,,0,,,475.78705634308454,95.93873723703658,"{""building"": ""yes"", ""nodes"": ""[4106646682, 329044456, 329018642, 4106650588, 4106650599, 4106650600, 4106650604, 4106650606, 4106650615, 4106646667, 4106646682]"", ""building:levels"": ""3""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746572,EPSG:32619,yes,,4.0,,,02108,0,,,112.9331012357786,45.6492310261402,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""41"", ""addr:street"": ""Bromfield Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[2778694301, 2778694302, 326328084, 4106646674, 2778694301]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746575,EPSG:32619,yes,,4.0,12.4,,,0,,,734.4929220610131,128.84816446723295,"{""addr:state"": ""MA"", ""building"": ""yes"", ""wikidata"": ""Q6665334"", ""addr:housenumber"": ""2"", ""addr:street"": ""Winter Place"", ""addr:city"": ""Boston"", ""nodes"": ""[4779201111, 4779201112, 4106650539, 4779111909, 4779111908, 4779111916, 4779111917, 4779111918, 4779111915, 4779111913, 4779111914, 7738012274, 4779201111]"", ""building:levels"": ""4"", ""height"": ""12.4"", ""height_raw"": ""12.4""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746576,EPSG:32619,yes,,6.0,,,02110,0,,,264.57758745001064,79.12908229846171,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""51"", ""addr:street"": ""High Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[4106648456, 325694811, 326053686, 4106648449, 4106648456]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746578,EPSG:32619,yes,,5.0,16.764,,,0,,,166.0524959482005,58.909400753452445,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""141"", ""addr:street"": ""Pearl Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106648479, 4106648484, 4106650491, 4106648488, 4106648479]"", ""building:levels"": ""5"", ""height"": ""16.764"", ""height_raw"": ""16.764""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746579,EPSG:32619,yes,,,,,,0,flat,,193.14821337097754,55.92409338950033,"{""building"": ""yes"", ""addr:housenumber"": ""13;21"", ""addr:street"": ""Congress Street"", ""nodes"": ""[4106650752, 326328054, 326328055, 4106650753, 4106650752]"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
408746580,EPSG:32619,yes,,2.0,10.668,,02110,0,,,215.01411815580786,63.42070244508828,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""48,50"", ""addr:street"": ""Summer Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[4106650493, 7637353474, 329817596, 4106648486, 4106650496, 4106650493]"", ""building:levels"": ""2"", ""height"": ""10.668"", ""height_raw"": ""10.668""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746582,EPSG:32619,yes,,5.0,,,,0,,,319.0821379489662,77.41143283696498,"{""building"": ""yes"", ""nodes"": ""[4106650596, 326664040, 327158662, 4106650613, 4106650596]"", ""building:levels"": ""5""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746584,EPSG:32619,yes,,,16.0,,,0,,,450.09067981643847,86.90347840953211,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""20"", ""addr:street"": ""Bromfield Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650586, 4106650597, 4106650590, 4106650584, 4106650586]"", ""height"": ""16"", ""height_raw"": ""16""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
408746586,EPSG:32619,yes,,,31.0,,02108,0,,,260.13410243507724,67.23314023495743,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""407,411"", ""addr:street"": ""Washington Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[4106650562, 327167977, 4106650564, 4106650567, 4106650562]"", ""height"": ""31"", ""height_raw"": ""31""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
408746592,EPSG:32619,yes,,,,,02111,0,,,380.6270898601988,78.14116357523764,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""104-114"", ""addr:street"": ""Lincoln Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4106648434, 328430579, 328439873, 4106648432, 4106648434]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
408746594,EPSG:32619,yes,,4.0,,,02109,0,,,65.19458567564395,32.608786465506476,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""119,121"", ""addr:street"": ""Water Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[4106650740, 4106650746, 4106650739, 325353220, 4106650740]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746595,EPSG:32619,yes,,5.0,16.764,,02110,0,,,205.72655544418325,65.78992876688726,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""76"", ""addr:street"": ""Batterymarch Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[4106646683, 9297344924, 329166937, 4106646670, 4106646683]"", ""building:levels"": ""5"", ""height"": ""16.764"", ""height_raw"": ""16.764""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746597,EPSG:32619,yes,,2.0,,,02111,0,,,115.06478641884198,60.172983856529676,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""28,30"", ""addr:street"": ""Kingston Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4106648442, 1947086626, 328687336, 4106648447, 4106648442]"", ""building:levels"": ""2""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746599,EPSG:32619,yes,,,,,02111,0,,,112.01461354290439,53.06928357952897,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""116"", ""addr:street"": ""Lincoln Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[4106648433, 4106648434, 4106648432, 4106648430, 4106648433]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
408746600,EPSG:32619,yes,,,,,02111,0,,,180.7198348096444,61.43946449810919,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""123"", ""addr:street"": ""South Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[328452366, 4106648429, 4106648427, 4106648423, 328452366]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
408746603,EPSG:32619,yes,,4.0,16.764,,,0,,,162.9187151216095,58.431412680042556,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""145"", ""addr:street"": ""Pearl Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106648474, 4106648479, 4106648488, 4106648483, 4106648474]"", ""building:levels"": ""4"", ""height"": ""16.764"", ""height_raw"": ""16.764""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746607,EPSG:32619,yes,,4.0,,,,0,,,139.03017388344446,56.62585849252079,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""137"", ""addr:street"": ""Pearl Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106648484, 4106648487, 4106650494, 4106650491, 4106648484]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746611,EPSG:32619,yes,,4.0,,,02110,0,,,77.62831027077495,35.80282156378435,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""85,87"", ""addr:street"": ""Wendell Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[4546743466, 325770806, 325823020, 4546743467, 4546743466]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746613,EPSG:32619,yes,,4.0,,,,0,,,145.91991061626666,47.48429562071337,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""7"", ""addr:street"": ""Liberty Square"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650735, 1195530082, 1195530089, 1195530091, 4106650742, 4106650735]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746616,EPSG:32619,yes,,4.0,17.4,,,0,flat,,340.2480584160122,85.76364298031481,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""40"", ""addr:street"": ""Winter Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650561, 325982512, 4779201114, 4779201120, 4106650545, 4106650561]"", ""building:levels"": ""4"", ""height"": ""17.4"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""17.4""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746617,EPSG:32619,yes,,4.0,,,02109,0,,,101.59790585959942,44.71880029662085,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""115,117"", ""addr:street"": ""Water Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[4106650737, 4106650740, 325353220, 325340241, 4106650732, 4106650737]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746619,EPSG:32619,yes,,,22.8,,,0,,,826.0343759775623,118.30402149407551,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""32"", ""addr:street"": ""Bromfield Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650583, 327081157, 327090224, 4106650597, 4106650586, 4106650583]"", ""height"": ""22.8"", ""height_raw"": ""22.8""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
408746620,EPSG:32619,yes,,8.0,30.0,,02108,0,flat,,328.16544875404827,74.09908671417945,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""35-41"", ""addr:street"": ""Winter Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[4106650569, 327095084, 4106650574, 2518479679, 4106650577, 4106650569]"", ""building:levels"": ""8"", ""building:material"": ""stone"", ""height"": ""30"", ""building:colour"": ""#EEEEEE"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""30""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746622,EPSG:32619,yes,,6.0,19.812,,02110,0,,,213.77106746812842,65.69239536113115,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""281,283"", ""addr:street"": ""Franklin Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[4106646670, 329151017, 4106646677, 4106646688, 4106646683, 4106646670]"", ""building:levels"": ""6"", ""height"": ""19.812"", ""height_raw"": ""19.812""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746623,EPSG:32619,yes,,,14.8,,,0,,,595.442428650751,110.9095717262478,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""22"", ""addr:street"": ""Winter Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4779111909, 4106650539, 326328127, 4779111907, 4779111918, 4779111917, 4779111916, 4779111908, 4779111909]"", ""height"": ""14.8"", ""height_raw"": ""14.8""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
408746624,EPSG:32619,yes,,,,,,0,,,113.50568989309318,54.10328782126554,"{""building"": ""yes"", ""nodes"": ""[4106648430, 4106648426, 4106648428, 4106648431, 4106648433, 4106648430]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
408746625,EPSG:32619,yes,,6.0,,,,0,,,350.87302627214956,80.05819546684272,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""112"", ""addr:street"": ""Water Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650745, 11891886307, 1195530098, 4106650747, 4106650736, 4106650745]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746629,EPSG:32619,yes,,,23.0,,02108,0,,,1231.621460869201,161.53247417252686,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""395-403"", ""addr:street"": ""Washington Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[4106650564, 11895948826, 11895948824, 11895948823, 327210823, 4106650576, 4106650562, 4106650567, 4106650564]"", ""height"": ""23"", ""height_raw"": ""23""}",OSM_MISSING,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_year",boston_downtown_500m
408746630,EPSG:32619,yes,,,,,02111,0,,,919.0025256027363,133.1064665794465,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""103-109"", ""addr:street"": ""South Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[328452366, 9264437976, 328406558, 328287738, 4106648427, 4106648429, 328452366]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
408746633,EPSG:32619,yes,,6.0,,,02108,0,,,277.9360170170853,91.31919920239226,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""367,369"", ""addr:street"": ""Washington Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[4106650600, 4106650599, 11892029138, 4106650587, 328704510, 4106650591, 4106650600]"", ""building:levels"": ""6""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746635,EPSG:32619,yes,,4.0,,,,0,,,145.10596146455185,54.85005867602743,"{""building"": ""yes"", ""nodes"": ""[4106650744, 4106650745, 4106650736, 1195530088, 4106650734, 4106650738, 4106650744]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746638,EPSG:32619,yes,,4.0,,,,0,,,222.93527064839196,60.33405478226298,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""103"", ""addr:street"": ""Arch Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4545534545, 4106650493, 4106650496, 4106650498, 4106650503, 7624249399, 4545534545]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746642,EPSG:32619,yes,,3.0,9.3,,,0,,,392.7487690956799,109.5643352570849,"{""building"": ""yes"", ""name"": ""Hutchingson Building"", ""nodes"": ""[4106650598, 328709621, 329034588, 4106646686, 4106646673, 4106646675, 4106650598]"", ""building:levels"": ""3"", ""height"": ""9.3"", ""alt_name"": ""Boston Casualty Co. Building"", ""height_raw"": ""9.3""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746644,EPSG:32619,yes,,5.0,13.716,,,0,,,235.04304919682048,60.368463011552464,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""295"", ""addr:street"": ""Franklin Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650691, 329533950, 4106650689, 4106646685, 329804931, 4106646678, 4106650691]"", ""building:levels"": ""5"", ""height"": ""13.716"", ""height_raw"": ""13.716""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746645,EPSG:32619,yes,,5.0,,,02110,0,,,159.10920605905616,54.54184781625631,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""289,291"", ""addr:street"": ""Devonshire Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[4545443542, 4106648462, 4106648463, 4106648465, 4545443541, 4545443542]"", ""building:levels"": ""5""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746646,EPSG:32619,yes,,8.0,31.0,,,0,,,1079.570064904719,137.99022198069923,"{""building"": ""yes"", ""nodes"": ""[4106650697, 326657186, 327061706, 2482687720, 2482687737, 326662175, 4106650714, 4106650697]"", ""building:levels"": ""8"", ""height"": ""31"", ""addr:housename"": ""Boston Five Cents Savings Bank Building"", ""height_raw"": ""31""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746647,EPSG:32619,yes,,2.0,9.0,,,0,,,309.3475758029826,77.53694087006131,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""467"", ""addr:street"": ""Washington Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650524, 4106650523, 4106650520, 4106650518, 326328122, 326328123, 4106650519, 4106650524]"", ""building:levels"": ""2"", ""height"": ""9"", ""height_raw"": ""9""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
408746649,EPSG:32619,yes,,4.0,,,02109,0,,,157.1147959932978,55.29675083377006,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""41,43,45"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[4106650746, 11891886310, 325410424, 4106650749, 325947849, 11891886308, 11891886309, 4106650741, 4106650743, 4106650739, 4106650746]"", ""building:levels"": ""4""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
408746654,EPSG:32619,yes,,11.0,37.6,,,0,,,1128.0401771722331,162.86027406616802,"{""addr:state"": ""MA"", ""building"": ""yes"", ""addr:housenumber"": ""449"", ""addr:street"": ""Washington Street"", ""addr:city"": ""Boston"", ""nodes"": ""[4106650520, 4106650523, 2406431577, 329821491, 7978964110, 7978964108, 7978964109, 326328122, 4106650518, 4106650525, 4106650527, 4106650520]"", ""building:levels"": ""11"", ""height"": ""37.6"", ""height_raw"": ""37.6""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
