file,line,task_id,title,completed_date,verdict,file_level_detail,symbol_level_detail,pending_note,corrected_verdict,correction_note
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,451,T04,`phaseC_quant_leaderboard.png` + `phaseC_quant_eui_beforeafter.png`,2026-07-15,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,484,T05,`phaseD_quant_fillrate.png`,2026-07-15,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,498,T06,`phaseE_quant_scalegap.png`,2026-07-15,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,519,T07,`arc_quant_summary.png` + embed all 7 into RESULTS docs + README,2026-07-15,PRESENT,openubem/results/impute_figures.py=PRESENT(in `git ls-files` at HEAD),main@openubem/results/impute_figures.py=PRESENT(found in HEAD content of openubem/results/impute_figures.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,579,T11,`phaseC_scatter_year_built.png` + `phaseC_scatter_levels.png`,2026-07-15,PRESENT,openubem/results/impute_scatter.py=PRESENT(in `git ls-files` at HEAD),_load_pooled_cells@openubem/results/impute_scatter.py=PRESENT(found in HEAD content of openubem/results/impute_scatter.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,631,T12,embed the 3 scatter figures + close,2026-07-15,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,675,T13,build 5 per-phase montage PNGs (`phase_{A..E}_all_figures.png`),2026-07-15,PRESENT,openubem/results/impute_montage.py=PRESENT(in `git ls-files` at HEAD) || tests/test_impute_montage.py=PRESENT(in `git ls-files` at HEAD),_sort_key@openubem/results/impute_montage.py=PRESENT(found in HEAD content of openubem/results/impute_montage.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,727,T14,Surface KS + Wasserstein on the 3 scatter figures,2026-07-16,PRESENT,openubem/results/impute_scatter.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,755,T15,"Reframe the Phase-B ""accurate"" narrative",2026-07-16,PRESENT,openubem/results/impute_figures.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,788,T15b,Subtitle word consistency fix,2026-07-16,PRESENT,openubem/results/impute_figures.py=PRESENT(in `git ls-files` at HEAD),build_arc_summary@openubem/results/impute_figures.py=PRESENT(found in HEAD content of openubem/results/impute_figures.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,800,T16,Regenerate affected montages + close,2026-07-16,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,502,T11.1,`build_ml_imputer` core + 6-method estimator registry,2026-07-03,PRESENT,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD),BelowFloorError@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _ML_METHOD_NAMES@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _ML_FLOORS@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _DEFAULT_ML_FEATURE_COLS@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _assert_no_eui_leakage@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _build_supervised_estimator@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || MLImputer@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || build_ml_imputer@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,512,T11.2,dispersion → confidence + `ML_<METHOD>_<TIER>` tokens,2026-07-03,PRESENT,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD),_tier_from_score@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _rf_tree_dispersion@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _mice_dispersion@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _knn_dispersion@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,519,T11.3,wire `_ml_tier` + reorder canonical order + opt-in config,2026-07-03,PRESENT,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD) || openubem/config.py=PRESENT(in `git ls-files` at HEAD),_CANONICAL_TIER_ORDER@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || IMPUTE_ML_METHOD_BY_TARGET@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || IMPUTE_ML_FLOORS@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || IMPUTE_ENABLED_TIERS@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,529,T11.4,reconcile `impute_column` to §3E `method='auto'` + `model_path`,2026-07-03,PRESENT,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD),impute_column@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,536,T11.5,joblib persistence + frozen-reload determinism,2026-07-03,MOVED,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD) || openubem/config.py=PRESENT(in `git ls-files` at HEAD) || tests/test_ml_imputer.py=PRESENT(in `git ls-files` at HEAD) || tests/test_imputation_routing.py=PRESENT(in `git ls-files` at HEAD) || tests/test_mask_recover.py=PRESENT(in `git ls-files` at HEAD) || tests/test_imputation.py=PRESENT(in `git ls-files` at HEAD) || tests/test_debias.py=PRESENT(in `git ls-files` at HEAD),"save_ml_imputer@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || load_ml_imputer@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || TestBuildImputer@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || TestConfidence@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || TestRouting@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || TestImputeColumnAuto@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || TestPersistence@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || TestNoEUILeakage@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || TestOptInOnly@tests/test_ml_imputer.py=PRESENT(found in HEAD content of tests/test_ml_imputer.py) || test_ml_imputer_stub_raises@tests/test_imputation.py=MOVED(git log --all -S""test_ml_imputer_stub_raises"" -- ""tests/test_imputation.py"" -> fe05509 feat: implement climate zone assignment, building attribute enrichment, parallel EnergyPlus runner, and results parsing/carbon components) || test_ml_imputer_below_floor_raises@tests/test_imputation.py=PRESENT(found in HEAD content of tests/test_imputation.py) || BelowFloorError@tests/test_imputation.py=PRESENT(found in HEAD content of tests/test_imputation.py) || NotImplementedError@tests/test_imputation.py=MOVED(git log --all -S""NotImplementedError"" -- ""tests/test_imputation.py"" -> fe05509 feat: implement climate zone assignment, building attribute enrichment, parallel EnergyPlus runner, and results parsing/carbon components) || test_ml_force_enabled_raises_not_implemented@tests/test_imputation_routing.py=MOVED(git log --all -S""test_ml_force_enabled_raises_not_implemented"" -- ""tests/test_imputation_routing.py"" -> 03e2121 feat: implement layoutGenerator, cityjson_emitter and viz attribute binding, finalize 3D visualizer) || test_ml_force_enabled_below_floor_falls_through@tests/test_imputation_routing.py=PRESENT(found in HEAD content of tests/test_imputation_routing.py) || impute_missing@tests/test_imputation_routing.py=PRESENT(found in HEAD content of tests/test_imputation_routing.py) || impute_missing@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || _ml_tier@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py)",,MOVED,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,636,T11.8,reusable newer-skew de-bias corrector (stratified quantile-mapping),2026-07-14,NEVER-COMMITTED,openubem/semantic/debias.py=PRESENT(in `git ls-files` at HEAD) || openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD) || openubem/config.py=PRESENT(in `git ls-files` at HEAD) || tests/test_debias.py=PRESENT(in `git ls-files` at HEAD),"debias_newer_skew@openubem/semantic/debias.py=PRESENT(found in HEAD content of openubem/semantic/debias.py) || debias_stratified@openubem/semantic/debias.py=PRESENT(found in HEAD content of openubem/semantic/debias.py) || _thin_strata@openubem/semantic/debias.py=PRESENT(found in HEAD content of openubem/semantic/debias.py) || _ml_tier@openubem/semantic/imputation.py=PRESENT(found in HEAD content of openubem/semantic/imputation.py) || year_built@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || height_m@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || use_class@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || function_tag@tests/test_debias.py=NEVER-COMMITTED(git log --all -S""function_tag"" -- ""tests/test_debias.py"") || building_tag@tests/test_debias.py=NEVER-COMMITTED(git log --all -S""building_tag"" -- ""tests/test_debias.py"") || min_donors@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || use_class@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || archetype_id@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || TestDebiasNewerSkewMarginalAndRank@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || TestDebiasPullsNewerSkewTowardDonorMean@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py)",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): function_tag/building_tag exist at HEAD elsewhere (osm_fetcher.py, building_classifier.py, schema jsons) -- common column-name tokens, mis-paired by heuristic; file-level PRESENT"
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseC_ml_imputer.md,663,T11.8b,global (unstratified) qmap fallback in `_ml_tier`,2026-07-14,NEVER-COMMITTED,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD) || tests/test_debias.py=PRESENT(in `git ls-files` at HEAD) || openubem/semantic/debias.py=PRESENT(in `git ls-files` at HEAD) || openubem/config.py=PRESENT(in `git ls-files` at HEAD),"_DEBIAS_NEWERSKEW_QMAP_GLOBAL@openubem/semantic/imputation.py=NEVER-COMMITTED(git log --all -S""_DEBIAS_NEWERSKEW_QMAP_GLOBAL"" -- ""openubem/semantic/imputation.py"") || _DEBIAS_NEWERSKEW_QMAP@openubem/semantic/imputation.py=NEVER-COMMITTED(git log --all -S""_DEBIAS_NEWERSKEW_QMAP"" -- ""openubem/semantic/imputation.py"") || _DEBIAS_SKIPPED_THINSTRATUM@openubem/semantic/imputation.py=NEVER-COMMITTED(git log --all -S""_DEBIAS_SKIPPED_THINSTRATUM"" -- ""openubem/semantic/imputation.py"") || TestMlTierDebiasHook@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || test_global_fallback_fires_when_no_stratifier_column_present@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || test_global_fallback_noop_below_min_donors@tests/test_debias.py=PRESENT(found in HEAD content of tests/test_debias.py) || enrich_semantics@tests/test_debias.py=NEVER-COMMITTED(git log --all -S""enrich_semantics"" -- ""tests/test_debias.py"") || IMPUTE_ENABLED_TIERS@tests/test_debias.py=NEVER-COMMITTED(git log --all -S""IMPUTE_ENABLED_TIERS"" -- ""tests/test_debias.py"")",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): _DEBIAS_NEWERSKEW_QMAP*/_DEBIAS_SKIPPED_THINSTRATUM found via repo-wide -S at ef19141 (moved/renamed); enrich_semantics/IMPUTE_ENABLED_TIERS exist at HEAD elsewhere, mis-paired; file-level PRESENT"
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,464,T12.1,Fusion source-adapter protocol + registry + per-attribute precedence,2026-07-13,PRESENT,openubem/semantic/fusion.py=PRESENT(in `git ls-files` at HEAD),FusionSource@openubem/semantic/fusion.py=PRESENT(found in HEAD content of openubem/semantic/fusion.py) || _REGISTRY@openubem/semantic/fusion.py=PRESENT(found in HEAD content of openubem/semantic/fusion.py) || register_source@openubem/semantic/fusion.py=PRESENT(found in HEAD content of openubem/semantic/fusion.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,478,T12.2,Overture adapter (runtime DuckDB spatial query),2026-07-13,PRESENT,openubem/acquisition/overture_fetcher.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/fixtures/fusion/overture_testcell_slice.parquet=PRESENT(in `git ls-files` at HEAD),fetch_overture@openubem/acquisition/overture_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/overture_fetcher.py) || _fetch_live@openubem/acquisition/overture_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/overture_fetcher.py) || _normalize@openubem/acquisition/overture_fetcher.py=PRESENT(found in HEAD content of openubem/acquisition/overture_fetcher.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,512,T12.3,LiDAR nDSM zonal adapter + assessor join adapter,2026-07-13,PRESENT,openubem/data/fixtures/fusion/assessor_testcell.gpkg=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,528,T12.4,wire `_fusion_tier` + `FUSED_<SOURCE>_<TIER>` tokens + opt-in config,2026-07-13,PRESENT,openubem/config.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,573,T12.5,license/bundle guard,2026-07-13,PRESENT,tests/test_fusion_license_guard.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/fixtures/fusion/LICENSES.md=PRESENT(in `git ls-files` at HEAD) || openubem/data/fixtures/__init__.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/fixtures/fusion/__init__.py=PRESENT(in `git ls-files` at HEAD),check_manifest@tests/test_fusion_license_guard.py=PRESENT(found in HEAD content of tests/test_fusion_license_guard.py),,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,632,T12.6,CP-4 gate: real Overture LIVE_SMOKE + fill-rate + license,2026-07-13,PRESENT,openubem/data/fixtures/fusion/overture_nyc_centre_slice.parquet=PRESENT(in `git ls-files` at HEAD) || openubem/data/fixtures/fusion/LICENSES.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_phaseD_fusion.md,815,T12-ship,enable `fusion` in the default tier tuple,2026-07-13,NEVER-COMMITTED,openubem/config.py=PRESENT(in `git ls-files` at HEAD) || openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD) || tests/test_imputation_routing.py=PRESENT(in `git ls-files` at HEAD) || tests/test_fusion.py=PRESENT(in `git ls-files` at HEAD),"IMPUTE_ENABLED_TIERS@tests/test_fusion.py=PRESENT(found in HEAD content of tests/test_fusion.py) || _fusion_tier@tests/test_fusion.py=PRESENT(found in HEAD content of tests/test_fusion.py) || test_default_tiers_never_touch_ml@tests/test_fusion.py=NEVER-COMMITTED(git log --all -S""test_default_tiers_never_touch_ml"" -- ""tests/test_fusion.py"") || test_default_impute_missing_calls_fusion_tier_as_byte_identical_noop@tests/test_fusion.py=PRESENT(found in HEAD content of tests/test_fusion.py)",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): test_default_tiers_never_touch_ml found via repo-wide -S at ef19141 (moved/renamed); file-level PRESENT
docs/docs_DONE/INPUTS/imputation/implementation/IMPLEMENTATION_phaseC_ml_imputer.md,596,T01,Registry scaffold + opt-in config surface + byte-identity floor,2026-07-16,PRESENT,openubem/semantic/draw_methods.py=PRESENT(in `git ls-files` at HEAD) || openubem/config.py=PRESENT(in `git ls-files` at HEAD) || tests/test_draw_methods.py=PRESENT(in `git ls-files` at HEAD),TestDefaultByteIdentity@tests/test_draw_methods.py=PRESENT(found in HEAD content of tests/test_draw_methods.py),,PRESENT,
