record_file,line,task,claimed_artifact,exists_at_head,ever_in_git,verdict
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,208,B4,openubem/idf/surfaces.py || openubem/idf/builder.py || tests/test_idf_builder.py || add_block@tests/test_idf_builder.py || extruded_zones@tests/test_idf_builder.py,True || True || True || True || True,True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,214,B5,openubem/idf/builder.py || tests/test_idf_builder.py,True || True,True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,222,C1,"openubem/idf/surfaces.py || openubem/idf/builder.py || tests/test_surfaces.py || tests/test_idf_builder.py || tests/test_step3_orchestrator.py || extrude_geometry@openubem/idf/surfaces.py || add_block@openubem/idf/surfaces.py || TestDoubleExtrusionFailure@tests/test_step3_orchestrator.py || _perim@tests/test_step3_orchestrator.py || _F1_@tests/test_step3_orchestrator.py || test_z_origin_set_on_multi_floor_buildings@tests/test_step3_orchestrator.py || test_multi_floor_surfaces_at_correct_z@tests/test_step3_orchestrator.py ||AUDIT NOTE: _F1_ / test_z_origin_set_on_multi_floor_buildings: entry's own prose documents the rename explicitly ('renamed test_z_origin_set_on_multi_floor_buildings -> test_multi_floor_surfaces_at_correct_z'); _F1_ is a substring from a test-patch-predicate description, not a claimed artifact",True || True || True || True || True || True || True || True || True || False || False || True,True || True || True || True || True || True || True || True || True || False || False || True,NEVER-COMMITTED -> RENAME/FALSE-POSITIVE
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,228,C2,"openubem/geometry/zoning.py || openubem/idf/surfaces.py || tests/test_zoning.py || tests/test_surfaces.py || tests/test_idf_builder.py || _expand_core_perim_placeholder@openubem/idf/surfaces.py || extrude_geometry@tests/test_idf_builder.py || test_perimeter_core_30x30_5floors@tests/test_idf_builder.py || test_zone_names_unique_within_building@tests/test_idf_builder.py || test_perimeter_core_placeholder_fields@tests/test_idf_builder.py || test_perimeter_core_z_coords@tests/test_idf_builder.py || TestCorePerimNative@tests/test_idf_builder.py || TestDoubleExtrusionFailure@tests/test_idf_builder.py || always_fail@tests/test_idf_builder.py || add_block@tests/test_idf_builder.py ||AUDIT NOTE: test_zone_names_unique_within_building: entry's own prose documents the rename explicitly ('updated test_perimeter_core_30x30_5floors and test_zone_names_unique_within_building -> test_perimeter_core_placeholder_fields and test_perimeter_core_z_coords'), and misattributed to tests/test_idf_builder.py instead of tests/test_zoning.py",True || True || True || True || True || True || True || True || False || True || True || True || True || True || True,True || True || True || True || True || True || True || True || False || True || True || True || True || True || True,NEVER-COMMITTED -> RENAME/FALSE-POSITIVE
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,234,C3,openubem/idf/surfaces.py || tests/test_surfaces.py || set_adiabatic_surfaces@openubem/idf/surfaces.py || test_adiabatic_ground_floor_slab@tests/test_surfaces.py || test_ground_floor_slab_bc_is_ground@tests/test_surfaces.py ||AUDIT NOTE: test_adiabatic_ground_floor_slab: entry's own prose documents the rename explicitly ('test_adiabatic_ground_floor_slab renamed test_ground_floor_slab_bc_is_ground'),True || True || True || False || True,True || True || True || False || True,NEVER-COMMITTED -> RENAME/FALSE-POSITIVE
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,240,C4,"tests/test_surfaces.py || test_adiabatic_perim_core_party_wall@tests/test_surfaces.py || test_perim_core_party_wall_surface_matched@tests/test_surfaces.py ||AUDIT NOTE: test_adiabatic_perim_core_party_wall: entry's own prose documents the replacement explicitly ('Old test_adiabatic_perim_core_party_wall is gone; test_perim_core_party_wall_surface_matched replaces it') -- self-disclosed, not concealed",True || False || True,True || False || True,NEVER-COMMITTED -> RENAME/FALSE-POSITIVE
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,248,D1,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py,True || True,True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,254,D2,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || _flatten_tags@openubem/acquisition/osm_fetcher.py || element_type@openubem/acquisition/osm_fetcher.py || test_osm_id_way_and_node_same_numeric_id_are_distinct@tests/test_osm_fetcher.py,True || True || True || True || True,True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,260,D3,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || _resolve_overlaps@tests/test_osm_fetcher.py || _make_overlap_gdf@tests/test_osm_fetcher.py || TestResolveOverlaps@tests/test_osm_fetcher.py || test_contained_polygon_deduped_by_intersects@tests/test_osm_fetcher.py || test_party_wall_neighbours_not_deduped@tests/test_osm_fetcher.py,True || True || True || True || True || True || True,True || True || True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,266,D4,openubem/acquisition/osm_fetcher.py || openubem/semantic/building_classifier.py || tests/test_osm_fetcher.py || tests/test_building_classifier.py || _seven_step_clean@openubem/acquisition/osm_fetcher.py || _emit@openubem/acquisition/osm_fetcher.py || TestSevenStepClean@openubem/semantic/building_classifier.py,True || True || True || True || True || True || True,True || True || True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,274,D5,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || ingest_buildings@openubem/acquisition/osm_fetcher.py || _warning_bbox@openubem/acquisition/osm_fetcher.py || _warning_bbox@tests/test_osm_fetcher.py || all_generic_neighbourhood@tests/test_osm_fetcher.py || test_warning_emitted_with_wgs84_bbox@tests/test_osm_fetcher.py || ingest_buildings@tests/test_osm_fetcher.py,True || True || True || True || True || True || True || True,True || True || True || True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,280,D6,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || _skip@tests/test_osm_fetcher.py || canonical_out@tests/test_osm_fetcher.py || surplus_tags@tests/test_osm_fetcher.py,True || True || True || True || True,True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,286,D7,tests/test_osm_fetcher.py,True,True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,292,D8,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || ingest_buildings@openubem/acquisition/osm_fetcher.py || _seven_step_clean@openubem/acquisition/osm_fetcher.py || features_from_point@tests/test_osm_fetcher.py,True || True || True || True || True,True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,300,E1,openubem/semantic/building_classifier.py || tests/test_building_classifier.py || _assign_confidence@tests/test_building_classifier.py || test_rule_2a_observed_levels_high@tests/test_building_classifier.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,306,E2,tests/test_building_classifier.py || TestExactBoundaries@tests/test_building_classifier.py || test_boundary@tests/test_building_classifier.py,True || True || True,True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,312,E3,openubem/semantic/building_classifier.py || tests/test_building_classifier.py || TestInputDtypeValidation@tests/test_building_classifier.py || test_float64_levels_raises_valueerror@tests/test_building_classifier.py || test_int64_levels_raises_valueerror@tests/test_building_classifier.py || test_correct_dtypes_passes@tests/test_building_classifier.py,True || True || True || True || True || True,True || True || True || True || True || True,PRESENT
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,318,E4,"openubem/semantic/building_classifier.py || tests/test_building_classifier.py || _validate_input_schema@tests/test_building_classifier.py || KeyError@tests/test_building_classifier.py ||AUDIT NOTE: KeyError: this is a Python builtin exception name mentioned in prose ('would crash with KeyError'), mis-extracted as if it were a claimed code artifact -- extraction noise",True || True || True || False,True || True || True || False,NEVER-COMMITTED -> RENAME/FALSE-POSITIVE
docs/docs_INVESTIGATE/REMEDIATION_prompts-audit-fixes.md,324,E5,,,,UNCHECKABLE
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,196,T01,openubem/config.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,202,T02,scripts/build_climate_zones_gpkg.py || openubem/data/climate_zones/__init__.py || openubem/data/climate_zones/ashrae_climate_zones.gpkg || openubem/data/climate_zones/PROVENANCE.md,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,208,T03,scripts/build_epw_stations_csv.py || openubem/data/epw_stations.csv,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,214,T04,openubem/acquisition/climate_zone.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,220,T05,openubem/acquisition/climate_zone.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,226,T06,tests/test_climate_zone.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,232,C1,openubem/acquisition/climate_zone.py || tests/test_climate_zone.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,238,T07,openubem/acquisition/epw_manager.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,244,T08,openubem/acquisition/epw_manager.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,250,T09,tests/test_epw_manager.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,256,T10,openubem/acquisition/__init__.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,262,T11,tests/test_step21_orchestrator.py,True,True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,268,T12,tests/test_step21_orchestrator.py || test_boston_integration_zone_and_state@tests/test_step21_orchestrator.py || test_boston_integration_county_and_fallback_rate@tests/test_step21_orchestrator.py || test_boston_integration_station_and_epw_distance@tests/test_step21_orchestrator.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,274,T13,tests/test_step21_orchestrator.py || test_live_smoke_boston_epw_download@tests/test_step21_orchestrator.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,230,T01,openubem/config.py,True,True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,301,T02,"openubem/data/construction/ashrae_90_1_2019.json || openubem/data/construction/__init__.py || scripts/build_construction_tables.py || scripts/_build_test.py ||AUDIT NOTE: scripts/_build_test.py: matches N13's own already-documented finding exactly -- entry's own Artifacts line labels it '(temp, deleted after use)' and Notes confirm deletion; not a governance gap",True || True || True || False,True || True || True || False,NEVER-COMMITTED -> SELF-DISCLOSED-EPHEMERAL
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,311,T03,openubem/data/loads/doe_prototype_loads.json || openubem/data/loads/openstudio_loads.json || openubem/data/loads/__init__.py || scripts/build_loads_tables.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,320,T04,openubem/data/schedules/doe_schedules.json || openubem/data/schedules/__init__.py || scripts/build_schedules_json.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,326,T05,openubem/semantic/construction_sets.py || openubem/data/construction/PROVENANCE.md,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,332,T06,openubem/semantic/construction_sets.py || resolve_vintage@openubem/semantic/construction_sets.py || append_vintage_nan_flag@openubem/semantic/construction_sets.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,338,T07,openubem/semantic/construction_sets.py || get_construction_set@openubem/semantic/construction_sets.py || apply_nan_vintage_provenance@openubem/semantic/construction_sets.py || _build_flat_lookup@openubem/semantic/construction_sets.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,344,T08,tests/test_construction_sets.py,True,True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,350,T09,openubem/semantic/loads.py || tests/test_loads.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,356,T10,openubem/semantic/imputation.py || tests/test_imputation.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,362,T11,openubem/semantic/schedules.py || tests/test_schedules.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,370,C2,openubem/semantic/loads.py || tests/test_loads.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,380,T12,openubem/semantic/__init__.py,True,True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,390,T13,tests/test_step22_orchestrator.py,True,True,PRESENT
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,399,T14,,,,UNCHECKABLE
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,409,T15,,,,UNCHECKABLE
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,420,T16,,,,UNCHECKABLE
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,130,C01,,,,UNCHECKABLE
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,136,C02,,,,UNCHECKABLE
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,142,C03,,,,UNCHECKABLE
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,148,C04,scripts/cluster/check_parity.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,154,C05,scripts/cluster/make_manifest_from_cluster.py || fleet_dir@scripts/cluster/make_manifest_from_cluster.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,160,C06,scripts/cluster/README.md,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,166,C07,scripts/run_r3_gen_only.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,172,C08,,,,UNCHECKABLE
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,178,C11,openubem/idf/surfaces.py || openubem/idf/builder.py || tests/test_surfaces.py || _repair_mismatched_horizontal_pairs@openubem/idf/surfaces.py || find_mismatched_interzone_pairs@openubem/idf/surfaces.py || extrude_geometry@openubem/idf/surfaces.py || _repair_roof_roof_pairs@openubem/idf/surfaces.py || TestRepairMismatchedHorizontalPairs@tests/test_surfaces.py || TestFindMismatchedInterzonePairs@tests/test_surfaces.py,True || True || True || True || True || True || True || True || True,True || True || True || True || True || True || True || True || True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,185,C09,scripts/run_r3_gates_report.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,212,C10,openubem/idf/builder.py || tests/test_step3_orchestrator.py || run_step3@openubem/idf/builder.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,153,T00,openubem/idf/builder.py || tests/fixtures/synthetic_10_buildings.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,159,T01,openubem/config.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,165,T02,openubem/simulation/parallel.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,171,T03,openubem/simulation/parallel.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,177,T04,openubem/simulation/runner.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,183,T05,openubem/simulation/runner.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,189,T06,openubem/simulation/parallel.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,195,T07,openubem/simulation/parallel.py || openubem/simulation/__init__.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,201,T08,tests/test_sim_runner.py || tests/test_sim_parallel.py || tests/test_sim_integration.py || tests/fixtures/sim/end_success.txt || tests/fixtures/sim/end_success_severe.txt || tests/fixtures/sim/end_fatal.txt || tests/fixtures/sim/err_fatal.txt,True || True || True || True || True || True || True,True || True || True || True || True || True || True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,207,T09,tests/test_sim_integration.py,True,True,PRESENT
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,217,T10,,,,UNCHECKABLE
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,261,T10.5,openubem/config.py || openubem/idf/builder.py || tests/test_idf_builder.py || openubem/idf/hvac.py || tests/test_hvac.py || _resolve_idd_path@openubem/config.py || Zone_or_ZoneList_Name@openubem/idf/builder.py || Zone_or_ZoneList_or_Space_or_SpaceList_Name@openubem/idf/builder.py,True || True || True || True || True || True || False || True,True || True || True || True || True || True || True || True,MOVED
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,296,T11,,,,UNCHECKABLE
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,174,C3,openubem/results/parser.py || tests/test_results_parser.py || tests/fixtures/golden_sql/golden_expected.json || tests/fixtures/golden_sql/r1_single_zone.csv,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,180,T09,openubem/results/aggregator.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,186,T10,openubem/results/visualization.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,192,T11,openubem/results/__init__.py || tests/test_results_aggregator.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,198,T12,scripts/run_t12_boston.py || openubem/idf/outputs.py || openubem/results/parser.py || tests/fixtures/golden_sql/r1_single_zone.csv || tests/fixtures/golden_sql/golden_expected.json || tests/test_results_parser.py || tests/test_results_aggregator.py || scripts/run_c4_regen.py,True || True || True || True || True || True || True || True,True || True || True || True || True || True || True || True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,133,Z01,tests/test_sim_integration.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,139,Z02,tests/test_sim_integration.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,145,Z03,tests/test_footprint.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,151,Z04,tests/test_step21_orchestrator.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,161,Z05,scripts/extract_cbecs_reference.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,167,Z06,openubem/data/cbecs_pba_map.json || openubem/results/__init__.py,True || True,True || True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,173,Z07,tests/test_results_aggregator.py,True,True,PRESENT
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,179,Z08,,,,UNCHECKABLE
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,194,Z09,,,,UNCHECKABLE
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,349,T01,openubem/__init__.py || openubem/acquisition/__init__.py || tests/__init__.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,358,T02,openubem/acquisition/osm_fetcher.py,True,True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,367,T03,openubem/acquisition/osm_fetcher.py || _flatten_tags@openubem/acquisition/osm_fetcher.py,True || True,True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,376,T04,openubem/acquisition/osm_fetcher.py || _parse_height_to_m@openubem/acquisition/osm_fetcher.py,True || True,True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,385,T05,openubem/acquisition/osm_fetcher.py || _parse_year@openubem/acquisition/osm_fetcher.py,True || True,True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,394,T06,openubem/acquisition/osm_fetcher.py || ingest_buildings@openubem/acquisition/osm_fetcher.py,True || True,True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,403,T07,openubem/acquisition/osm_fetcher.py || _seven_step_clean@openubem/acquisition/osm_fetcher.py || _resolve_overlaps@openubem/acquisition/osm_fetcher.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,414,T08,openubem/acquisition/osm_fetcher.py || _resolve_overlaps@openubem/acquisition/osm_fetcher.py,True || True,True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,423,T09,openubem/acquisition/osm_fetcher.py || _assign_provenance@openubem/acquisition/osm_fetcher.py || _build_quality_flag@openubem/acquisition/osm_fetcher.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,433,T10,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || _validate_schema@openubem/acquisition/osm_fetcher.py || TestValidateSchema@tests/test_osm_fetcher.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,442,T11,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || _serialize@openubem/acquisition/osm_fetcher.py || TestSerialize@tests/test_osm_fetcher.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1-implementation.md,453,T12,tests/test_osm_fetcher.py,True,True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1.5-remediation_gem_audit_report.md,184,R1,,,,UNCHECKABLE
docs/docs_main/docs_step1/PLAN_step-1.5-remediation_gem_audit_report.md,191,R2,tests/test_osm_fetcher.py || TestFlattenTags@tests/test_osm_fetcher.py || TestParseYear@tests/test_osm_fetcher.py || _raw@tests/test_osm_fetcher.py,True || True || True || True,True || True || True || True,PRESENT
docs/docs_main/docs_step1/PLAN_step-1.5-remediation_gem_audit_report.md,198,R3,openubem/acquisition/osm_fetcher.py || tests/test_osm_fetcher.py || _parse_year@openubem/acquisition/osm_fetcher.py || TestParseYear@tests/test_osm_fetcher.py || test_int_input@tests/test_osm_fetcher.py || test_float_nan@tests/test_osm_fetcher.py,True || True || True || True || True || True,True || True || True || True || True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-classifier-coverage-R3.md,116,A01,openubem/semantic/building_classifier.py || total_floor_area_m2@openubem/semantic/building_classifier.py,True || True,True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-classifier-coverage-R3.md,122,A02,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-classifier-coverage-R3.md,128,A03,tests/test_building_classifier.py || _COARSE_CLASS_MAP@tests/test_building_classifier.py,True || True,True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-classifier-coverage-R3.md,134,A04,tests/fixtures/README.md,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-classifier-coverage-R3.md,140,A05,,,,UNCHECKABLE
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,416,T01,openubem/semantic/__init__.py || openubem/data/__init__.py,True || True,True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,423,T02,openubem/data/openstudio_archetypes.json,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,430,T03,openubem/data/osm_to_use_class.json,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,437,T04,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,444,T05,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,451,T06,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,460,T07,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,467,T08,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,474,T09,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,481,T10,openubem/semantic/building_classifier.py || tests/test_building_classifier.py,True || True,True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,490,T11,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,497,T12,openubem/semantic/building_classifier.py || _serialize@openubem/semantic/building_classifier.py || _write_schema_json@openubem/semantic/building_classifier.py || _write_distribution_csv@openubem/semantic/building_classifier.py || BuildingClassifier@openubem/semantic/building_classifier.py,True || True || True || True || True,True || True || True || True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,504,T13,tests/fixtures/synthetic_30_archetype_coverage.gpkg || tests/test_building_classifier.py || synthetic_30_gdf@tests/test_building_classifier.py,True || True || True,True || True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,511,T14,tests/test_building_classifier.py || TestArchetypeCoverage30@tests/test_building_classifier.py,True || True,True || True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2-implementation.md,518,T15,openubem/semantic/building_classifier.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2.5-oq7-labelled-fixture.md,250,L0,tests/fixtures/build_osm_fixtures.py,True,True,PRESENT
docs/docs_main/docs_step2/PLAN_step-2.5-oq7-labelled-fixture.md,256,L1,tests/fixtures/build_labelled_template.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,532,T01,openubem/geometry/__init__.py || openubem/idf/__init__.py,True || True,True || True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,539,T02,openubem/config.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,546,T03,,,,UNCHECKABLE
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,553,T04,,,,UNCHECKABLE
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,560,T05,openubem/geometry/footprint.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,567,T06,openubem/geometry/zoning.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,574,T07,openubem/geometry/context.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,597,T08,openubem/idf/builder.py || tests/fixtures/__init__.py,True || True,True || True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,606,T09,openubem/idf/surfaces.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,618,T10,openubem/idf/builder.py || BuildingIDF@openubem/idf/builder.py,True || True,True || True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,627,T11,openubem/idf/builder.py || BuildingIDF@openubem/idf/builder.py,True || True,True || True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,634,T12,openubem/idf/hvac.py,True,True,PRESENT
docs/docs_main/docs_step3/PLAN_step-3-implementation.md,642,T13,openubem/idf/outputs.py,True,True,PRESENT
